business_id,business_name,phone,website,address,neighborhood_area,category_primary,rating_primary_value,chamber_member,website_verified
surynailart,Sury Nail Art,(786) 254-7363,https://surynailart.com/,,Coral Gables,personal_services,5.0,N,verified
sushi_by_scratch_restaurant,Sushi by Scratch Restaurant,(786) 254-1204,https://www.sushibyscratchrestaurants.com/miami,3540 Main Highway,Coral Gables,food_beverage,4.5,N,verified
sushi_garage_cocowalk,Sushi Garage Cocowalk,(786) 946-4222,https://www.sushigarage.com/,3015 Grand Avenue,Douglas Road Corridor,food_beverage,4.5,N,verified
sushi_kong,Sushi KONG,(305) 800-5664,http://www.sushikong.com/,3000 Coral Way,Douglas Road Corridor,food_beverage,4.3,N,verified
sushi_maki,Sushi Maki,(305) 443-1884,https://www.sushimaki.com/,2334 Ponce de Leon Boulevard,Miracle Mile,food_beverage,4.4,Y,verified
sushi_sake,Sushi Sake,(786) 636-8125,https://www.sushisakemiami.com/sushi-sake-coral-gables/,202 Miracle Mile,Miracle Mile,food_beverage,4.4,N,verified
suvayoga,Suvayoga,(305) 338-7038,https://suvayoga.net/,,Ponce de Leon Corridor,wellness,5.0,N,verified
sweat440coralgables,SWEAT440 Coral Gables,(888) 507-9328,https://sweat440.com/gyms/florida/coral-gables-33146/?utm_source=GMB&utm_medium=organic&utm_campaign=coral+gables,"Coral Gables, FL 33146",Coral Gables,wellness,4.9,N,verified
sweat440fitnessgables,SWEAT440 Fitness Gables,(888) 507-9328,https://sweat440.com/gyms/florida/coral-gables-33146/?utm_source=GMB&utm_medium=organic&utm_campaign=coral+gables,,Bird Road Corridor,wellness,4.9,N,verified
sweet_art_by_lucila_bird_road,"Sweet Art by Lucila, Bird Road",(305) 668-0060,https://www.sweetartcakesmiami.com/,7120 Bird Road,Bird Road Corridor,retail,4.1,N,verified
sweet_dogs,Sweet Dogs,(305) 448-4900,http://sweetdogs305.com/,4749 Southwest 8th Street,Coral Gables,food_beverage,4.7,N,verified
sweetmanifestocoralgables,Sweet Manifesto Coral Gables,(786) 833-7789,https://www.sweetmanifesto.com/,,Ponce de Leon Corridor,food_beverage,4.8,N,verified
sweetriscreperieandcaf,Sweet Paris Creperie and Cafe,(786) 360-3519,http://www.sweetparis.com/,,Coral Gables,food_beverage,4.5,N,verified
swensens,Swensen's,,https://www.swensensicecream.com/,1586 Dixie Highway,Sunset / South Gables,food_beverage,4.3,N,unverified
sykes_printing,Sykes Printing,(305) 444-6505,http://www.sykesprinting.com/,"222 Andalusia Ave, Coral Gables, FL 33134",Coral Gables,personal_services,4.9,Y,verified
sylvaniaheightselementaryschool,Sylvania Heights Elementary School,,https://sylvaniaheights.net/,"5901 Southwest 16th Street, Miami, FL 33155",Coral Gables,education,,N,verified
symbits,Symbits Inc,(866) 422-0511,http://www.symbits.com/,,Coral Gables,consulting,4.0,N,verified
symmetry_it,Symmetry IT,(888) 847-0018,https://www.symmetrytech.com/,"2355 Salzedo St Suite 207, Coral Gables, FL 33134",Coral Gables,technology,5.0,Y,verified
synchroteam,Synchroteam,(855) 809-6200,http://www.synchroteam.com/,,Ponce de Leon Corridor,technology,3.0,N,verified
synergyworkssolutionsmobileappdevelopmentflorida,SynergyWorks Solutions: Mobile App Development Florida,(842) 733-3204,https://thesynergyworks.com/,,University of Miami,technology,5.0,N,verified
synovus_bank,Synovus Bank,(305) 756-2310,https://www.synovus.com/locations/usa/fl/coral-gables/121-alhambra-plaza/,"121 Alhambra Plz, Coral Gables, FL 33134",Coral Gables,banking,5.0,Y,verified
tmobile,T-Mobile,(305) 264-9383,https://www.t-mobile.com/stores/bd/t-mobile-coral-gables-fl-33134-1302?utm_source=google&utm_medium=lastmile&utm_campaign=1302,6798 Southwest 40th Street,Alhambra Circle,retail,4.1,N,verified
taco_bell,Taco Bell,(305) 649-6055,https://locations.tacobell.com/fl/miami/3190-coral-way.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=042909&utm_content=website&y_source=1_NjE0NDI2Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2375 Southwest 8th Street,Sunset / South Gables,food_beverage,3.8,N,verified
taco_rico_tex_mex_cafe,Taco Rico Tex Mex Cafe,(305) 663-3200,https://tacorico.culinarycloud.co/?store_id=1912c8cf-44d9-48bc-9c3a-4e8928159378,473 South Dixie Highway,Coral Gables,food_beverage,4.3,N,verified
talavera_cocina_mexicana,Talavera Cocina Mexicana,(305) 444-2955,http://www.talaveracocinamexicana.com/?y_source=1_OTkwMjQwMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2299 Ponce de Leon Boulevard,giralda plaza,food_beverage,4.2,Y,verified
tamiami_baptist_church,Tamiami Baptist Church,(305) 261-1464,https://www.tamiamibc.org/,Southwest 9th Street,Coral Gables,nonprofit,4.8,N,verified
tap_42_craft_kitchen__bar__coral_gables,Tap 42 Craft Kitchen & Bar - Coral Gables,(786) 391-1566,http://tap42.com/coral-gables,301 Giralda Avenue,Alhambra Circle,food_beverage,4.5,N,verified
target,Target,(305) 668-0262,https://www.target.com/sl/dadeland/1039,8350 South Dixie Highway,Sunset / South Gables,retail,3.9,N,verified
tastigokitchen,TastiGo Kitchen,(305) 530-8315,https://www.tastigokitchen.com/,,Douglas Road Corridor,food_beverage,4.8,N,verified
taudrey,Taudrey,(786) 600-7009,http://www.taudrey.com/,,Ponce de Leon Corridor,retail,4.6,N,verified
tax_collectors_office_miami_dade_county,Tax Collectors Office Miami Dade County,(305) 375-1567,https://mdctaxcollector.gov,"224 Minorca Ave, Coral Gables, FL 33134",Coral Gables,accounting,4.8,Y,unverified
taylordaycarecenter,Taylor Day Care Center,,,,Coral Gables,education,,N,
tb_media_group,TB Media Group,(786) 350-8395,http://tbmediagroup.com/,,Coral Gables,accounting,5,Y,verified
tcby,TCBY,(205) 349-4661,https://www.tcby.com/,2720 South Dixie Highway,Douglas Road Corridor,food_beverage,4.3,N,verified
td_bank,TD Bank,(305) 441-5630,https://locations.td.com/us/2401-ponce-de-leon-boulevard-coral-gables-miracle-mile?y_source=1_MzE0ODEwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,6601 South Dixie Highway,Miracle Mile,banking,3.7,Y,verified
tdbankcoralgablesmiraclemile,TD Bank Coral Gables Miracle Mile,(305) 448-8995,https://locations.td.com/us/2401-ponce-de-leon-boulevard-coral-gables-miracle-mile?y_source=1_MzE0ODEwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2401 Ponce de Leon Boulevard, Coral Gables, FL",Coral Gables,banking,3.7,N,verified
tdwealth,TD Wealth,(866) 235-1248,https://www.tdbank.com/investments/private-client-group/private-client-group.html?y_source=1_ODI4MDE4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Ponce de Leon Corridor,financial_services,5.0,N,verified
teamlogicit,TeamLogic IT,(786) 558-0048,https://www.teamlogicit.com/CoralGablesFL,,Sunset / South Gables,technology,5.0,N,verified
teamlogic_it_west_miami,TeamLogic IT West Miami,(305) 363-4655,https://www.teamlogicit.com/MiamiFL942,"1700 SW 57th Ave unit #222, Miami, FL 33155",Coral Gables,food_beverage,5,Y,verified
teatro_trail,Teatro Trail,,http://www.teatrotrail.com/,"3715 SW 8th St, Miami, FL 33134",Coral Gables,arts_culture,4.6,N,unverified
technologycoastrtners,Technology Coast Partners LLC,(305) 854-8900,https://www.tcpamericas.com/,,Coral Gables,technology,,N,verified
temple_judea,Temple Judea,(305) 667-5657,https://www.judeagables.org/,5500 Granada Boulevard,University of Miami Area,nonprofit,4.8,N,verified
tequila_sunrise,Tequila Sunrise,(305) 564-1400,https://www.sunriseseniorliving.com/communities/fl/sunrise-of-coral-gables?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,"1000 Ponce de Leon Blvd, Coral Gables, FL 33134",University of Miami Area,hospitality,5,N,verified
terracivilengineering,Terra Civil Engineering,(305) 499-5010,https://terracivil.net/,,Coral Gables,professional_services,,N,verified
terrabank,Terrabank,(305) 448-4898,https://www.terrabank.com/,,Coral Gables,banking,,Y,verified
terranova_corp,Terranova Corp,(305) 695-8700,http://www.terranovacorp.com/,"834 Lincoln Rd Mall, Miami Beach, FL 33139",Miracle Mile,real_estate,3.7,N,verified
terrazzo_granitech_usa,Terrazzo Granitech USA,(917) 848-3439,https://terrazzo-usa.com/,"3734 NW 50th St, Miami, FL 33142",Coral Gables,technology,5,Y,verified
tesla_coral_gables,Tesla Coral Gables,(786) 804-6926,https://www.tesla.com/findus/location/store/coralgables,"3851 Bird Rd, Miami, FL 33146",Bird Road Corridor,retail,3.9,N,verified
tesla_supercharger,Tesla Supercharger,(305) 441-1234,https://tesla.com/charge,6971 Southwest 24th Street,Sunset / South Gables,other,,N,verified
ttette,Tete- -Tete,(786) 533-3523,https://www.babettemiami.com/,"301 Alcazar Ave, Coral Gables, FL 33134",University of Miami Area,hospitality,4.8,N,unverified
tetrahelix_and_son,Tetrahelix and Son,(305) 460-3560,https://www.crateandbarrel.com/stores/coral-gables/str814?utm_source=gmb&utm_medium=organic_search,"358 San Lorenzo Ave, Coral Gables, FL 33146",University of Miami Area,hospitality,3.8,N,unverified
thailand_trade_office_miami,Thailand Trade Office Miami,(786) 388-7888,http://www.thaitrade.com/,"6100 Waterford District Dr # 100, Miami, FL 33126",Coral Gables,accounting,5,Y,verified
the_allen_morris_company,The Allen Morris Company,(305) 443-1000,http://www.allenmorris.com/,"121 Alhambra Plz #1600, Coral Gables, FL 33134",Coral Gables,real_estate,5,Y,verified
the_americas_collection,The Americas Collection,(305) 446-5578,https://americascollection.com/,"4213 Ponce de Leon Blvd, Coral Gables, FL 33146",Coral Gables,other,4.9,Y,verified
theamericascollectionartgalleryframeshop,The Americas Collection Art Gallery & Frame Shop,(305) 446-5578,https://americascollection.com/,,Bird Road Corridor,arts_culture,4.9,N,verified
theangelsplacedaycarecenter,The Angels Place Day Care Center,,,,Coral Gables,education,,N,
the_asian_kitchen,The Asian Kitchen,,http://ordertheasiankitchen.com/,5796 Bird Road,Bird Road Corridor,food_beverage,4.3,N,verified
the_bar,The Bar,(305) 442-2730,http://www.gablesthebar.com/,172 Giralda Avenue,Ponce de Leon Corridor,food_beverage,4.3,N,verified
the_big_cheese,The Big Cheese,(305) 662-6855,https://www.bigcheesemiami.com/,8080 Ludlam Road,Sunset / South Gables,food_beverage,4.6,N,verified
the_biltmore_bar,The Biltmore Bar,(877) 624-2830,https://biltmorehotel.com/coral-gables-dining/biltmore-bar/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,1200 Anastasia Avenue,Coral Gables,food_beverage,4.4,N,verified
the_biltmore_hotel,The Biltmore Hotel,(855) 421-4192,https://www.biltmorehotel.com/,"1200 Anastasia Ave, Coral Gables, FL 33134",downtown coral gables,hospitality,4.4,Y,verified
thebiltmorehotelfitnesscenter,The Biltmore Hotel Fitness Center,(305) 913-3102,https://biltmorehotel.com/wellness/miami-spa-fitness/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,Coral Gables,wellness,4.3,N,verified
the_biltmore_school,The Biltmore School,(305) 266-4666,http://biltmoreschool.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,,downtown coral gables,education,,Y,verified
thebiltmoresmiami,The Biltmore Spa Miami,(305) 913-3187,https://biltmorehotel.com/wellness/miami-spa/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,Coral Gables,wellness,3.9,N,verified
the_blow_and_glow_bar_by_mlo,The Blow And Glow Bar By Mlo,(305) 661-5240,http://blowandglowbar.com/,5966 South Dixie Highway,Sunset / South Gables,retail,4.9,N,verified
the_board_miami,The Board Miami,(786) 475-3166,http://www.theboardmiami.com/,"7162 SW 47th St, Miami, FL 33155",Coral Gables,food_beverage,4.9,Y,verified
thebrandcollective,The Brand Collective,(305) 442-9196,https://wearebrandcollective.com/,,Ponce de Leon Corridor,marketing,5.0,N,verified
the_brandon_company,The Brandon Company,(305) 442-2340,https://rabrandoninsurance.com/,"217 Aragon Ave, Coral Gables, FL 33134",Bird Road Corridor,real_estate,5,N,verified
thecafatbooksbooks,The Café at Books & Books,(305) 448-9599,http://www.booksandbooks.com/,,Miracle Mile,food_beverage,4.6,N,verified
the_calta_group,The Calta Group,(305) 496-9735,http://thecaltagroup.com/,"3109 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,real_estate,4,Y,verified
the_car_wash,The Car Wash,(866) 305-4329,https://elcarwash.com/fl/car-wash-in-coral-gables/,"5201 SW 8th St, Coral Gables, FL 33134",Bird Road Corridor,auto_dealer,4.8,N,verified
the_cheesecake_factory,The Cheesecake Factory,(305) 529-0703,https://locations.thecheesecakefactory.com/fl/coral-gables-214.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,2418 Ponce de Leon Boulevard,Douglas Road Corridor,food_beverage,3.9,N,verified
the_clearwater_project,The Clearwater Project,(561) 212-0903,https://theclearwaterproject.net,,Coral Gables,other,,Y,unverified
the_closet_boutique,The Closet Boutique,(305) 668-6472,https://theclosetboutique.co/,6354 SW 40 Street,Bird Road Corridor,retail,,N,unverified
the_collab,The Collab,(305) 667-6766,https://thecollabmiami.com/,"1350 S Dixie Hwy, Coral Gables, FL 33146",Coral Gables,healthcare,4.4,Y,verified
the_collection,The Collection,(305) 444-5555,http://www.thecollection.com/,"200 Bird Rd, Coral Gables, FL 33146",Coral Gables,auto_dealer,4.6,Y,verified
thecollectionalfaromeo,THE COLLECTION Alfa Romeo,(786) 885-3487,https://www.thecollectionalfaromeomiami.com/,,Bird Road Corridor,auto_dealer,4.2,N,verified
thecollectionastonmartin,The Collection Aston Martin,(786) 885-3486,https://www.thecollectionastonmartin.com/,,Bird Road Corridor,auto_dealer,4.8,N,verified
thecollectionferrari,The Collection Ferrari,(786) 885-3490,https://miami.ferraridealers.com/en-US/,,Bird Road Corridor,auto_dealer,4.6,N,verified
thecollectionporsche,THE COLLECTION Porsche,(786) 885-3481,https://www.thecollectionporsche.com/,,Bird Road Corridor,auto_dealer,4.8,N,verified
the_combined_group_corp,The Combined Group Corp.,(786) 316-5838,https://thecombinedgroup.com,"1200 Anastasia Ave #207, Coral Gables, FL 33134",Coral Gables,construction,5,Y,unverified
thecoredancecenter,The Core Dance Center,(786) 539-3238,https://www.thecoredancecenter.com/,,Douglas Road Corridor,education,4.8,N,verified
the_corner_deli,The Corner Deli,,,1330 Miller Road,University of Miami Area,food_beverage,4.3,N,
thecutvipbarberlounge,The Cut - Vip Barber Lounge,(305) 209-6080,,,Coral Gables,personal_services,5.0,N,
thedazzlenailsboutique,The Dazzle Nails Boutique,(305) 962-6090,http://www.dazzlenailsboutique.com/,,Bird Road Corridor,personal_services,5.0,N,verified
the_deck_at_island_gardens,The Deck At Island Gardens,(786) 627-4949,https://www.islandgardens.com/the-deck,"888 Mac Arthur Cswy, Miami, FL 33132",Coral Gables,other,4.3,Y,verified
thedentalstudiomiami,The Dental Studio Miami,(305) 666-0006,https://thedentalstudiomiami.com/,,Bird Road Corridor,healthcare,4.8,N,verified
the_drip_bar,The Drip Bar,(305) 662-7291,https://www.thedripbar.com/south-miami-sunset-drive/?utm_source=south-miami-fl-google-listing&utm_medium=organic&utm_campaign=profile-link,"5734 Sunset Dr 2nd Floor, South Miami, FL 33143",Sunset / South Gables,retail,4.8,N,verified
thedrycleaningfactory,THE DRYCLEANING FACTORY,(305) 726-7777,http://www.thedrycleaningfactory.com/,,Coral Gables,personal_services,4.6,N,verified
the_education_fund,The Education Fund,(786) 714-0139,https://www.educationfund.org/,"6713 Main St Suite 240, Miami Lakes, FL 33014",Coral Gables,education,5,Y,verified
theemnadassouthmiami,The Empanada's South Miami,(305) 699-0663,http://www.theempanadas.com/,,Sunset / South Gables,food_beverage,4.8,N,verified
the_english_center,The English Center,(305) 445-7731,http://www.tecmiami.com/,"3501 SW 28th St, Miami, FL 33133",Coral Gables,other,4.5,Y,verified
the_everglades_foundation,The Everglades Foundation,(914) 659-5906,https://www.evergladesfoundation.org/,"18001 Old Cutler Rd #625, Palmetto Bay, FL 33157",Coral Gables,nonprofit,1,Y,verified
theeyeproject,The Eye Project,(305) 910-6892,https://theeyeproject.com/,,Ponce de Leon Corridor,healthcare,5.0,N,verified
thefamilymedicalgroupcoralgables,The Family Medical Group Coral Gables,(305) 306-0233,https://thefamilymedgroup.com/locations/coral-gables/,"1330 SW 22nd Street Suite 401, Miami, FL 33145",Coral Gables,healthcare,4.9,N,verified
thefarberlawfirm,The Farber Law Firm,(305) 774-0134,https://thefarberlawfirm.com/,,Ponce de Leon Corridor,legal,5.0,N,verified
the_flanagan_law_firm_pa,"The Flanagan Law Firm, P.A.",(305) 444-1500,,,Coral Gables,legal,,Y,
thefloridadivorcecriminaldefenselawyerscoralgables,The Florida Divorce & Criminal Defense Lawyers - Coral Gables,(786) 901-7960,https://thepathtojustice.com/?utm_source=GBP&utm_medium=organic&utm_campaign=Coral_Gables,,Coral Gables,legal,4.7,N,verified
the_franchise_tailor,The Franchise Tailor,(305) 460-9925,https://thefranchisetailor.com,,Coral Gables,consulting,,Y,unverified
the_fresh_market,The Fresh Market,(305) 854-7202,https://stores.thefreshmarket.com/fl/miami/55,2640 South Bayshore Drive,Bird Road Corridor,retail,4.4,N,verified
thegablesshop,The Gables Shop,(305) 460-5311,https://www.gablesshop.com/pages/contact,,Miracle Mile,retail,5.0,N,verified
theglobe,The Globe,(305) 445-3555,http://theglobecafe.com/,,Alhambra Circle,food_beverage,4.5,N,verified
thegoldentriangle,The Golden Triangle,(305) 447-1900,https://www.goldtri.com/,,Ponce de Leon Corridor,retail,4.7,N,verified
the_great_miami_lgbtq_chamber_of_commerce,The Great Miami LGBTQ Chamber of Commerce,(305) 673-4440,https://gogaymiami.com,"201 Alhambra Cir Suite 100, Coral Gables, FL 33134",Coral Gables,other,5,Y,unverified
the_grove_spot,The Grove Spot,(786) 388-0557,https://thespotbarbershop.com/locations/coconut-grove/,"3015 Grand Ave Unit 235, Coconut Grove, FL 33133",Douglas Road Corridor,food_beverage,4.8,N,verified
thegrowingplacedaycarecenter,The Growing Place Day Care Center,,,,Coral Gables,education,,N,
the_hache_law_firm,The Hache Law Firm,(305) 684-3175,http://www.thehachelawfirm.com/,,Coral Gables,legal,,Y,verified
the_halal_shack,The Halal Shack,,https://www.thehalalshack.com/,1306 Stanford Drive,University of Miami Area,food_beverage,4.9,N,verified
thehealingbalmholisticwellnesss,The Healing Balm Holistic Wellness Spa,(786) 657-8698,http://www.thbwellness.com/,,Coral Gables,healthcare,4.8,N,verified
the_hollywood_donut_factory,The Hollywood Donut Factory,,http://www.thehollywooddonutfactory.com/,6601 Southwest 57th Avenue,Sunset / South Gables,food_beverage,4.5,N,verified
the_home_depot,The Home Depot,(305) 443-3534,https://www.homedepot.com/l/Coconut-Grove/FL/Miami/33133/6856?emt=MSGoogleMaps,2999 Southwest 32nd Avenue,Douglas Road Corridor,retail,4.3,N,verified
theinternationalseakeeperssociety,The International SeaKeepers Society,(786) 924-6209,https://www.seakeepers.org/,,Miracle Mile,nonprofit,5.0,N,verified
the_irving_korach_architecture_gallery,The Irving Korach Architecture Gallery,,,1215 Dickenson Drive,University of Miami Area,arts_culture,5,N,
the_launch_pad,The Launch Pad,(305) 284-2789,https://www.thelaunchpad.org/,"1280 Stanford Dr Room 1078, Coral Gables, FL 33146",University of Miami Area,professional_services,5,N,verified
thelawofficeofmattheweladd,The Law Office of Matthew E. Ladd,(305) 665-3978,https://www.mllawmiami.com/,,Coral Gables,legal,5.0,N,verified
thelawofficeofscottaferris,"The Law Office of Scott A. Ferris, P.A.",(305) 670-3330,http://ferrislawfirm.com/,,Ponce de Leon Corridor,legal,5.0,N,verified
thelawofficesofanidjarlevine,The Law Offices of Anidjar & Levine,(305) 384-6882,https://www.anidjarlevine.com/miami-personal-injury-lawyer/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-coral-gables,,Miracle Mile,legal,4.9,N,verified
thelearninggardendaycarecenter,The Learning Garden Day Care Center,,,,Coral Gables,education,,N,
the_lennar_foundation_medical_center,The Lennar Foundation Medical Center,(305) 689-5555,https://umiamihealth.org/en/locations/the-lennar-foundation-medical-center,5555 Ponce de Leon Boulevard,Coral Gables,healthcare,3.9,N,verified
thelouiscollection,The Louis Collection,(305) 444-5555,http://www.thecollection.com/,2415 Ponce de Leon Blvd,Coral Gables,food_beverage,4.6,N,verified
themanegroupsalon,THE MANE GROUP SALON,(305) 284-1095,http://www.tmgsalons.com/,,Sunset / South Gables,personal_services,4.9,N,verified
the_market,The Market,(305) 529-1215,https://dineoncampus.com/miami,1306 Stanford Drive,University of Miami Area,retail,4.6,N,verified
the_market_at_village,The Market at Village,(305) 529-1215,https://www.shopsatmerrickpark.com/en.html,1531 Albenga Avenue,University of Miami Area,retail,4.6,N,verified
the_marks_development_company,The Marks Development Company,(312) 948-8400,http://eigfl.com/,"6201 SW 70th St, South Miami, FL 33143",Coral Gables,healthcare,4.4,Y,unverified
the_mazzei_group_inc,The Mazzei Group Inc.,(305) 446-5348,https://mazzeirealty.com,"1501 Venera Ave # 245, Coral Gables, FL 33146",Coral Gables,other,5,Y,verified
themcgilllawfirm,The McGill Law Firm,(786) 375-5621,https://www.mcgilllegal.com/,,Coral Gables,legal,5.0,N,verified
themensroombarbershop,The Men’s Room Barbershop,(305) 815-5865,https://tmrbarbers.square.site/,,Ponce de Leon Corridor,food_beverage,4.9,N,verified
themiamichiropractor,The Miami Chiropractor,(305) 791-4609,https://themiamichiropractor.com/,,Coral Gables,healthcare,5.0,N,verified
the_miami_guide_ocean_sky_media_llc,"The Miami Guide  Ocean Sky Media, LLC",(786) 481-0622,https://oceanskymedia.com/,,Coral Gables,marketing,5,Y,verified
the_miamidade_beacon_council,The MiamiDade Beacon Council,(305) 579-1300,http://www.beaconcouncil.com/,"80 SW 8th St Unit 2400, Miami, FL 33130",Coral Gables,technology,5,Y,verified
the_molieri_group,The Molieri Group,(786) 742-2001,https://molierigroupcpa.com/,,Coral Gables,accounting,,Y,verified
the_monica_betancourt_group_berkshire_hathaway_homeservices_,The Monica Betancourt Group @ Berkshire Hathaway HomeServices EWM Realty,(305) 632-7248,http://monicabetancourt.com/,"4000 Ponce de Leon Blvd Ste 700, Miami, FL 33146",Coral Gables,real_estate,5,Y,verified
the_moore,The Moore,(305) 209-2100,https://www.mooremiami.com/,"4040 NE 2nd Ave, Miami, FL 33137",Coral Gables,other,4.6,Y,verified
the_morgan_law_group,The Morgan Law Group,(786) 530-3795,https://policyadvocate.com/,"220 Alhambra Cir Suite 500, Coral Gables, FL 33134",Coral Gables,legal,4.4,Y,verified
themunchbypumpmunch,The Munch by Pump & Munch,(786) 360-6575,http://www.pumpandmunch.com/,,Coral Gables,food_beverage,4.8,N,verified
the_mutiny_hotel,The Mutiny Hotel,(866) 610-1814,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami/?utm_source=local&utm_campaign=gmb&utm_medium=organic,2951 South Bayshore Drive,Douglas Road Corridor,hospitality,4.3,N,verified
themutinyhotelbyprovidenthotelsresorts,The Mutiny Hotel by Provident Hotels & Resorts,(866) 610-1814,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami/?utm_source=local&utm_campaign=gmb&utm_medium=organic,,Douglas Road Corridor,hospitality,4.3,N,verified
thenailbar,The Nail Bar,(786) 452-7484,,,Coral Gables,personal_services,4.1,N,
the_nest,The Nest,(561) 233-0287,https://www.nesteateryboca.com/,1306 Stanford Drive,University of Miami Area,professional_services,4.1,N,verified
thenewyorkpubliclibraryshop,The New York Public Library Shop,(212) 930-0641,http://shop.nypl.org/,,Coral Gables,retail,4.8,N,verified
the_nicolas_group_compass,The Nicolas Group / Compass,(305) 336-0916,https://compass.com/agents/miami/angelnicolas,,Coral Gables,other,5,Y,unverified
the_ois_group,The OIS Group,(786) 251-3294,https://theoisgroup.com/,"7301 SW 57th Ct Suite 550, Miami, FL 33143",Coral Gables,other,5,Y,verified
the_opera_atelier,The Opera Atelier,(786) 560-6845,https://www.theoperaatelier.org/,"970 SW 1st St Suite 408, Miami, FL 33130",Coral Gables,arts_culture,4.5,Y,verified
the_palace_coral_gables,The Palace Coral Gables,(305) 445-7444,http://www.palacecoralgables.com/,"1 Andalusia Ave, Coral Gables, FL 33134",Coral Gables,accounting,4.9,Y,verified
the_pawar_corporation,The Pawar Corporation,(323) 463-2204,,"1825 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,other,,Y,
thepeacemaker,The Peacemaker,(813) 786-5477,http://www.thepeacemakerstudio.com/,,Sunset / South Gables,wellness,5.0,N,verified
theplayhouseandbiltmoreschool,The Playhouse and Biltmore School,,http://biltmoreschool.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,"1600 Southwest 57th Avenue, Miami, FL 33155",Coral Gables,education,,N,verified
the_plaza_coral_gablesjll,The Plaza Coral Gables/JLL,(305) 459-8131,https://theplazacoralgables.com/,"2811 Ponce de Leon Blvd, Coral Gables, FL 33134",ponce de leon corridor,other,3.9,Y,verified
the_plump_room,The Plump Room,(786) 416-6514,http://theplumproommiami.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"147 Alhambra Cir # 205, Coral Gables, FL 33134, United States",Coral Gables,food_beverage,5,N,verified
the_popok_firm,The Popok Firm,(786) 999-4285,https://thepopokfirm.com,"75 Valencia Ave # 100, Coral Gables, FL 33134, United States",Coral Gables,legal,5,Y,unverified
thepsychologyteamofsouthflorida,"The Psychology Team of South Florida, P.A.",(786) 452-9984,http://www.thepsychologyteam.com/,,Sunset / South Gables,food_beverage,3.0,N,verified
the_reserve_at_the_plaza,The Reserve at The Plaza,(305) 444-0706,https://www.thereserveattheplaza.com/?utm_source=GoogleLocalListing&utm_medium=organic,"122 Sevilla Ave, Coral Gables, FL 33134",Coral Gables,real_estate,4.5,Y,verified
the_residences_at_merrick_park,The Residences at Merrick Park,(305) 448-0098,https://residencesatmerrickpark.com,"4251 Salzedo St, Coral Gables, FL 33146",Coral Gables,real_estate,4.3,Y,unverified
theretailoutsource,The Retail Outsource,(305) 539-3810,http://theretailoutsource.com/,,Coral Gables,professional_services,5.0,N,verified
the_ritz_carlton_of_coconut_grove_miami,"The Ritz Carlton of Coconut Grove, Miami",(305) 644-4680,https://www.ritzcarlton.com/en/hotels/miarz-the-ritz-carlton-coconut-grove-miami/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3300 SW 27th Ave, Miami, FL 33133",Coral Gables,auto_dealer,4.5,Y,verified
the_ritzcarlton_coconut_grove_miami,"The Ritz-Carlton Coconut Grove, Miami",(305) 644-4680,https://www.ritzcarlton.com/en/hotels/miarz-the-ritz-carlton-coconut-grove-miami/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3300 SW 27th Ave, Miami, FL 33133",Douglas Road Corridor,hospitality,4.5,N,verified
the_rose_tree_cottage,The Rose Tree Cottage,(305) 448-9688,https://rosetreecottage.com,"388 Miracle Mile, Coral Gables, FL 33134",Coral Gables,food_beverage,4.7,Y,verified
therosetreecottageinteriordesignfinegiftshomeaccessories,"The Rose Tree Cottage | Interior Design, Fine Gifts & Home Accessories",(305) 448-9688,,,Miracle Mile,retail,4.7,N,
thesaadelawfirm,The Saade Law Firm,786-633-1114,https://www.saadelaw.com/,"3271 NW 7th St STE 103 STE 103, Miami, FL 33125",Coral Gables,legal,4.3,N,verified
thesanchezteamcoralgablesrealestateagentsdouglaselliman,The Sanchez Team – Coral Gables Real Estate Agents | Douglas Elliman,(786) 567-0386,https://www.sanchezteamre.com/?utm_source=GMB&utm_medium=organic&utm_campaign=coralgables_gmb,,Sunset / South Gables,real_estate,5.0,N,verified
