business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Rosa Clara,(786) 414-0832,https://www.rosa-clara.com/en-us/shop/rosa-clara-miami?utm_campaign=rosaclaramiami-250411-tienda&utm_content=linkficha&utm_medium=gmb&utm_source=google,"365 Miracle Mile, Coral Gables, FL 33134",,,,4.5,,"['Bridal shop', 'Haute couture fashion house', 'Wedding store']",,serpapi
Ross,(305) 446-8440,https://www.rossstores.com/,"2 Miracle Mile, Coral Gables, FL 33134",,,,4.4,,"['Clothing store', 'Department store', ""Men's clothing store"", 'Shoe store', ""Women's clothing store""]",,serpapi
Rothstar Construction Inc.,(305) 442-4462,http://rothstar.com/,"250 Catalonia Ave Ste 300, Coral Gables, FL 33134",,,,5,,['Construction company'],,serpapi
Roto-Rooter,(305) 661-7838,https://www.rotorooter.com/miami/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,"1726 NW 36th St Unit 3, Miami, FL 33142",,,,4.7,,Plumber,,serpapi
Royal Ballet Miami Corporation,(305) 396-8839,https://www.miamiroyalballet.com/,"300 Altara Ave #1415, Coral Gables, FL 33146",,,,4.9,,"['Dance school', 'Ballet school', 'Dance company']",,serpapi
Rumble Boxing Coral Gables,(786) 863-5461,http://www.rumbleboxinggym.com/coralgables,"111 Palermo Ave Suite 208, Coral Gables, FL 33134",,,,4.7,,"['Boxing gym', 'Gym']",,serpapi
Russell Capital Group,(859) 254-5225,http://www.russcap.com/,"476 E High St, Lexington, KY 40507",,,,3.7,,Financial advisor,,serpapi
Ryder System Inc.,(305) 500-3726,https://www.ryder.com/en-us/contact-us,"2333 Ponce de Leon Blvd # 700, Coral Gables, FL 33134",,,,3.7,,Corporate office,,serpapi
S. Pellegrino & Acqua Panna,(786) 380-1386,https://www.camilaspatisserie.com/,"3011 Ponce de Leon Blvd Kiosk #3, Coral Gables, FL 33134",,,,4.6,,Dessert shop,,serpapi
Sabor Latino Cubano Criollo,(786) 773-2940,https://saborlatinocubano.com/,"6500 Bird Rd, Miami, FL 33155",,,,4.4,,"['Cuban restaurant', 'Breakfast restaurant', 'Latin American restaurant', 'Delivery Restaurant', 'Restaurant']",,serpapi
Sabor Tropical Supermarket,(305) 266-6678,https://sabortropical.net/,"6190 SW 8th St, West Miami, FL 33144",,,,4.2,,Supermarket,,serpapi
Safelite AutoGlass,(786) 623-4841,https://www.safelite.com/stores/Dade?utm_source=yext&utm_medium=list&utm_campaign=local&y_source=1_MTc4NzA3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2757 SW 8th St, Miami, FL 33135",,,,4,,Glass repair service,,serpapi
Saint Athanasios Greek Orthodox Church,(305) 444-6541,http://www.stgmiami.org/,"320 Palermo Ave, Coral Gables, FL 33134",,,,4.8,35,Eastern Orthodox Church,,serpapi
Saint Augustine Church,(305) 661-1648,http://www.saintaugustinechurch.org/,"1400 Miller Rd, Coral Gables, FL 33146",,,,4.8,268,"['Catholic church', 'Church', 'Tourist attraction']",,serpapi
Saint Basil Catholic Church Byzantine Rite,+1 786-320-5125,https://stbasilbyzantinecatholicchurch.org/,"1475 NE 199th St, Miami, FL 33179, United States",,,,4.4,25,Catholic church,,serpapi
Saint James Church,(305) 443-0014,,"110 Phoenetia Ave, Coral Gables, FL 33134",,,,4.5,12,Church,,serpapi
Saint Mark's Lutheran Church,(305) 444-0425,https://www.stmarkslutherancoralgables.org/,"3930 S Le Jeune Rd, Coral Gables, FL 33134",,,,5,16,['Lutheran church'],,serpapi
Saint Peters Lutheran Church,(305) 858-2621,https://www.sppmiami.org/CatholicChurch.php?,"900 SW 26th Rd, Miami, FL 33129",,,,4.7,244,Catholic church,,serpapi
Saint Thomas Episcopal Church,(305) 661-3436,https://www.stepsmia.org/st-thomas-episcopal-church,"5690 N Kendall Dr, Coral Gables, FL 33156",,,,4.3,6,['Episcopal church'],,serpapi
Salty Donut,(786) 966-7200,https://www.saltydonut.com/,"3034 Grand Ave Suite 7, Miami, FL 33133",,,,4.8,,Donut shop,,serpapi
Salvadore Park Tennis Center,(305) 460-5333,https://www.coralgables.com/department/community-recreation/fitness-athletics/tennis/salvadore-park-tennis-center,"1120 Andalusia Ave, Coral Gables, FL 33134",,,,4.8,,"['Tennis court', 'Tourist attraction']",,serpapi
San Juan Motel,(305) 780-0316,,"2390 SW 8th St, Miami, FL 33135",,,,3.9,,"['Motel', 'Hotel']",,serpapi
San Lorenzo Gelato and Pastry,(305) 381-5591,https://www.sanlorenzogelato.com/,"128 Sevilla Ave, Coral Gables, FL 33134",,,,4.7,,['Ice cream shop'],,serpapi
Sanctuary of the Arts,(786) 362-5132,http://www.sanctuaryofthearts.org/,"410 Andalusia Ave, Coral Gables, FL 33134",,,,4.9,,['Arts organization'],,serpapi
Sartori Amici / My Grooms Room,(305) 964-5073,http://www.mygroomsroom.com/,"225 Miracle Mile, Coral Gables, FL 33134",,,,5,,"[""Men's clothing store""]",,serpapi
SB Architects,(305) 856-2021,http://www.sb-architects.com/,"2333 Ponce de Leon Blvd #1000, Coral Gables, FL 33134",,,,4.7,,['Architect'],,serpapi
School of Architecture,(305) 284-3731,https://www.arc.miami.edu/,"Architecture 48, 1223 Theo Dickinson Dr, Coral Gables, FL 33146",,,,4.9,,['Academic department'],,serpapi
School of Communications,(305) 284-2265,http://com.miami.edu/,"5100 Brunson Dr, Coral Gables, FL 33146",,,,3,,['Academic department'],,serpapi
School of Education and Human Development,(305) 284-5751,https://www.edu.miami.edu/,"Orovitz Building, 1507 Levante Ave, Coral Gables, FL 33146",,,,,,Academic department,,serpapi
School of Nursing and Health Studies,(305) 284-3666,https://www.sonhs.miami.edu/,"5030 Brunson Dr, Coral Gables, FL 33146",,,,3.4,,"['Nursing school', 'College', 'Private university']",,serpapi
School of Rock,(786) 843-9230,https://www.schoolofrock.com/locations/coralgables,"Sunset Place Mall, 5701 SW 72nd Street Suite 164, 1st Floor, Miami, FL 33143",,,,5,,"['Music school', 'Band', 'Drum school', 'Guitar instructor', 'Music instructor', 'Piano instructor', 'Vocal instructor']",,serpapi
Schwartz Center for Athletic Excellence,,,"Coral Gables, FL 33146",,,,5,,['Fitness center'],,serpapi
Seacoast Bank,(786) 814-4747,https://www.seacoastbank.com/locations/coral-gables-alhambra,"396 Alhambra Cir STE 150, Coral Gables, FL 33134",,,,3.4,,Bank,,serpapi
Seacoast Construction Inc.,+1 786-433-8740,http://www.seacoastconstruction.net/,"6355 NW 36th St, Virginia Gardens, FL 33166, United States",,,,5,,General contractor,,serpapi
Sears,(305) 460-3400,https://searsmiami.com/,"3655 SW 22nd St, Miami, FL 33145",,,,4,,['Department store'],,serpapi
Sebastian's Cafe,(786) 558-4548,https://newman-alumni-center.com/about-2/sebastians-cafe/,"6200 San Amaro Dr, Coral Gables, FL 33146",,,,4.9,,['Cafe'],,serpapi
Sedano's,(305) 446-5872,https://www.sedanos.com/stores/coral-gables-7,"4803 SW 8th St, Miami, FL 33134",,,,4.3,,Supermarket,,serpapi
Semillitas,,http://www.citybeautiful.net/,Florida,,,,,,,,serpapi
Seminole Hard Rock Hotel & Casino Hollywood,(866) 502-7529,https://casino.hardrock.com/hollywood?utm_campaign=shrss_casino_hard-rock-hotel-and-casino-hollywood_websitelisting&utm_medium=referral&utm_source=gmb,"1 Seminole Way, Davie, FL 33314",,,,4.5,,"['Resort hotel', 'Bar', 'Casino', 'Event venue', 'Tourist attraction']",,serpapi
Semper,(786) 705-2121,https://www.semperlaser.com/,"5740 Sunset Dr, Miami, FL 33143",,,,4.9,,Laser hair removal service,,serpapi
Senior Living,(786) 441-8800,http://www.palacecoralgables.com/,"1 Andalusia Ave, Coral Gables, FL 33134",,,,4.9,,Assisted living facility,,serpapi
"Ser & Associates, PLLC",(305) 222-7282,http://ser-associates.com/,"2020 Ponce de Leon Blvd #1101, Coral Gables, FL 33134",,,,4.4,,"['Law firm', 'Attorney']",,serpapi
Seraphic Fire,(305) 285-9060,http://www.seraphicfire.org/,"2153 Coral Wy #401, Miami, FL 33145",,,,5,,"['Choir', 'Arts organization', 'Non-profit organization']",,serpapi
SerpGuru,(305) 631-2029,http://www.sospirowinebar.com/,"2626 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.5,,"['Restaurant', 'Wine bar']",,serpapi
Service Keepers,(305) 751-2261,https://servicekeepers.com/,"7541 NE 3rd Pl, Miami, FL 33138",,,,4.9,,"['Janitorial service', 'Blast cleaning service', 'Carpet cleaning service', 'Cleaners', 'Cleaning products supplier', 'Office refurbishment service', 'Sanitation service', 'Tile cleaning service', 'Vacuum cleaner repair shop', 'Window cleaning service']",,serpapi
Sexy Fish Miami,(305) 889-7888,https://sexyfishmiami.com/?utm_source=LocalGoogleExtNet&utm_medium=Organic,"1001 S Miami Ave, Miami, FL 33130",,,,4.5,,"['Japanese restaurant', 'Cocktail bar', 'Event venue', 'Japanese steakhouse', 'Seafood restaurant']",,serpapi
Shadow Wagyu,(786) 828-8023,https://shadowwagyu.com/?fbclid=PAAaZGZ1ob9KnaCjfw0gSbV2M3wB3EieYDiWq2K-MAEaQ8iA3WwzwiLNHsYzs_aem_Ae8f4i1zEf-eY2k6p1TMLGC5rkS_vmKvGSYNIidO9VZKmfYUPU6_063efpUqRTM6AVU#kitchen,"4702 S Le Jeune Rd, Miami, FL 33146",,,,4.7,,"['Butcher shop', 'Meat products store']",,serpapi
Shah of Kebab,(786) 275-6652,https://eatkabob.com/shahssouthmiami?utm_source=google,"5975 Sunset Dr #109, South Miami, FL 33143",,,,4.6,,Persian restaurant,,serpapi
Shake Shack,(786) 470-3701,https://www.shakeshack.com/location/coral-gables-fl?utm_source=google&utm_medium=listing,"1450 S Dixie Hwy, Coral Gables, FL 33146",,,,4.5,,"['Hamburger restaurant', 'American restaurant', 'Catering food and drink supplier', 'Caterer', 'Chicken restaurant', 'Dessert restaurant', 'Fast food restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Sandwich shop']",,serpapi
Shake Shack Coral Gables,(786) 470-3701,https://www.shakeshack.com/location/coral-gables-fl?utm_source=google&utm_medium=listing,"1450 S Dixie Hwy, Coral Gables, FL 33146",,,,4.5,,"['Hamburger restaurant', 'American restaurant', 'Catering food and drink supplier', 'Caterer', 'Chicken restaurant', 'Dessert restaurant', 'Fast food restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Sandwich shop']",,serpapi
Shalala Student Center,(305) 284-4351,http://www.miami.edu/sa/index.php/student_center_complex/student_center_complex/,"1330 Miller Dr, Miami, FL 33146",,,,4.7,,['Student union'],,serpapi
"Sharff, Wittmer, Kurtz, Jackson, & Diaz, P.A.",(305) 666-7229,https://www.swkj-cpa.com/,"4621 Ponce de Leon Blvd, Coral Gables, FL 33146",,,,3.5,,['Tax preparation service'],,serpapi
Shell,(305) 661-4902,https://find.shell.com/us/fuel/10008583-1492-s-dixie-hwy/en_US,"1492 S Dixie Hwy, Coral Gables, FL 33146",,,,3.1,,Gas station,,serpapi
Shell Lumber and Hardware,(305) 856-6401,https://www.shelllumber.com/,"2733 SW 27th Ave, Miami, FL 33133",,,,4.4,,"['Home improvement store', 'Door shop', 'Fastener supplier', 'Hardware store', 'Lumber store', 'Paint store', 'Plywood supplier', 'Tool store', 'Wood supplier']",,serpapi
"Shelton and Stewart Realtors, LLC",(305) 666-0669,https://www.sheltonandstewart.com/,"7311 SW 59th Ct, South Miami, FL 33143",,,,4.6,,"['Real estate agency', 'Commercial real estate agency']",,serpapi
SHINGO,,http://www.shingomiami.com/,"112 Alhambra Cir, Coral Gables, FL 33134",,,,4.8,,['Japanese restaurant'],,serpapi
Shiso Miami,(786) 559-1706,http://shisomiami.com/,"239 NW 28th St, Miami, FL 33127",,,,4.7,,Japanese restaurant,,serpapi
Shopping Malls,(305) 529-1215,https://www.shopsatmerrickpark.com/en.html,"358 San Lorenzo Ave, Coral Gables, FL 33146",,,,4.6,,Shopping mall,,serpapi
Show Tech Inc.,(844) 746-9832,http://showtechinc.com/,"353 N Seaboard Rd, Miami Gardens, FL 33169",,,,3.7,,"['Audiovisual equipment rental service', 'Audio visual consultant', 'Event technology service', 'Lighting consultant', 'Video production service']",,serpapi
"Shutts & Bowen, LLP",(305) 358-6300,http://www.shutts.com/,"200 S Biscayne Blvd #4100, Miami, FL 33131",,,,4.2,,['Law firm'],,serpapi
Siboney,(305) 445-7777,,"4750 W Flagler St, Coral Gables, FL 33134",,,,2.5,,Pharmacy,,serpapi
"Silva & Silva, P.A.",(305) 445-0011,https://silvasilva.com/,"236 Valencia Ave, Coral Gables, FL 33134",,,,4.8,20,"['Personal injury attorney', 'Law firm', 'Attorney', 'Medical lawyer', 'Trial attorney']",,serpapi
Silver Mirror Facial Bar,(786) 988-0520,https://silvermirror.com/locations/coral-gables/,"2955 Ponce de Leon Blvd Suite 222, Coral Gables, FL 33134",,,,4.9,,['Facial spa'],,serpapi
"Since 1973, licensed & insured Landscaping by George",(786) 801-2971,https://www.landscapingbygeorge-fl.com/,,,,,4.5,,"['Landscaper', 'Service establishment', 'Lawn sprinkler system contractor', 'Tree service']",,serpapi
"Since 1981, 35+ years experience Landscaping by Steve Blaum",(305) 662-7045,http://www.blaumlandscaping.com/,,,,,4.5,,"['Landscape designer', 'Service establishment', 'Landscaper']",,serpapi
"Since 2012, no contract ICS Creative Agency",+1 305-799-9936,http://www.michelleagency.com/,"95 Merrick Wy 3rd floor, Coral Gables, FL 33134, United States",,,,4.2,,['Marketing agency'],,serpapi
Sipsip Rum Bar,(305) 441-0000,https://mayfair-grill.getbento.com/sipsip-rum-bar/,"3000 Florida Ave, Miami, FL 33133",,,,3.9,,"['Cocktail bar', 'Bar', 'Lounge']",,serpapi
Sir Speedy,(305) 446-7628,https://www.sirspeedy.com/CoralGablesFL610,"3150 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.3,,"['Print shop', 'Banner store', 'Copy shop', 'Direct mail advertising', 'Graphic designer', 'Marketing consultant', 'Sign shop']",,serpapi
"Siren in the Clouds, ca. 1965",(786) 760-2569,https://inthecloudsspa.net/,"145 Madeira Ave #101, Coral Gables, FL 33134",,,,5,,Spa,,serpapi
Skilled Nursing & Rehabilitation Center,(786) 517-6999,https://rivierahealthresort.com/,"6901 Yumuri St, Coral Gables, FL 33146",,,,4.4,,Nursing home,,serpapi
Skin Local,(786) 701-8106,https://theskinlocal.com/,"9410 SW 77th Ave, Miami, FL 33156",,,,5,,Dermatologist,,serpapi
Skin Studio By Doctor's Daughter,(305) 518-1821,https://skinstudiodd.com/,"386 Miracle Mile, Coral Gables, FL 33134",,,,5,,"['Skin care clinic', 'Dermatologist', 'Spa']",,serpapi
Smash Pixel Studio,(786) 873-0114,http://www.smashpixelstudio.com/,,,,,4.7,,"['Photography service', 'Service establishment', 'Event technology service', 'Video production service']",,serpapi
SMGQ Law,(305) 377-1000,http://www.smgqlaw.com/,"201 Alhambra Cir Suite1205, Coral Gables, FL 33134",,,,4,,"['Real estate attorney', 'Civil law attorney', 'Immigration attorney', 'Insurance attorney', 'Tax attorney', 'Trial attorney']",,serpapi
Smiles & Sonrisas,(305) 665-5525,http://www.smilesinmiami.com/,"6000 Bird Rd, Miami, FL 33155",,,,4.9,,Dentist,,serpapi
Smith & Wollensky Restaurant,(305) 673-2800,https://www.smithandwollensky.com/locations/miami-beach/,"1 Washington Ave, Miami Beach, FL 33139",,,,4.4,,['Steak house'],,serpapi
Smooth Sailing of Miami,(786) 893-4219,https://smoothsailingmiami.com/,,,,,5,,"['Boat rental service', 'Boat tour agency', 'Cruise agency', 'Service establishment', 'Travel agency', 'Yacht broker']",,serpapi
Smoothie King,(305) 200-5392,https://locations.smoothieking.com/ll/us/fl/coral-gables/2315-ponce-de-leon-blvd/?utm_source=google&utm_medium=organic&utm_content=SOCi,"2315 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.2,,Juice shop,,serpapi
SnapCrack Chiropractic & Vitamin Infusion,,https://snapcrack.com/coral-gables/,"2421 Galiano St, Coral Gables, FL 33134",,,,4.8,,Chiropractor,,serpapi
SNDWCH Sunset,(305) 395-9476,https://sndwchmiami.com/sndwchsunset?utm_source=google,"1573 Sunset Dr, Miami, FL 33143",,,,4.9,,"['Sandwich shop', 'Caterer', 'Deli', 'Family restaurant', 'Fast food restaurant', 'Italian restaurant', 'Soup restaurant']",,serpapi
Socal Cantina,(305) 733-5349,https://www.socal-taco.com/,"1000 S Miami Ave, Miami, FL 33130",,,,4.4,,Taco restaurant,,serpapi
Soccer,(305) 460-5600,https://www.coralgables.com/community-recreation/fitness-athletics/fitness-athletics-programs,"405 University Dr, Coral Gables, FL 33134",,,,2.7,,Soccer club,,serpapi
Social Bus Company,(305) 460-5070,https://www.coralgables.com/department/parking-department/trolley,"515 S Dixie Hwy, Coral Gables, FL 33146",,,,3.2,,School bus service,,serpapi
Social Security Administration,(800) 772-1213,https://www.ssa.gov/,"3663 SW 8th St 1st Floor, Miami, FL 33135",,,,4.1,,"['Government office', 'Social security office']",,serpapi
Soffer Indoor Practice Facility,(305) 284-3253,,"College Dr, Coral Gables, FL 33146",,,,4.4,,Athletic field,,serpapi
"Sofia Coral Gables, a Luxury Rental Community",(305) 760-4380,https://www.sofiacoralgables.com/?ilm=obl&utm_source=gmb&utm_medium=organic,"2000 Salzedo St, Coral Gables, FL 33134",,,,4.8,,"['Apartment rental agency', 'Apartment complex']",,serpapi
Sol Kiss Escapes,(786) 767-1324,http://www.solandstyle.com/,"1731 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.8,,Hair salon,,serpapi
SoleFly,(305) 661-3423,http://www.solefly.com/,"8099 S Dixie Hwy #2, Miami, FL 33143",,,,3.6,,"['Shoe store', 'Sporting goods store', 'Sportswear store']",,serpapi
Soles Inc,(305) 476-9602,,"3030 Grand Ave, Miami, FL 33133",,,,5,,['Clothing store'],,serpapi
Solid Title Company,(305) 400-8802,http://www.cgtitle.com/,"224 Palermo Ave, Coral Gables, FL 33134",,,,4.6,,Title company,,serpapi
Solvo Global,,http://solvoglobal.com/,"Cl. 72 #8-24, Quinta Camacho. Piso 4, 6, 7 y 8, Bogotá, Colombia",,,,2.9,,Corporate office,,serpapi
SoMi Bike,(305) 666-7702,http://www.somibike.com/,"6600 SW 80th St, South Miami, FL 33143",,,,4.1,,"['Bicycle Shop', 'Bicycle club', 'Bicycle rental service', 'Bicycle repair shop']",,serpapi
Sonesta Miami Airport,(305) 446-9000,https://www.sonesta.com/sonesta-hotels-resorts/fl/miami/sonesta-miami-airport?utm_source=google&utm_medium=organic&utm_campaign=gmb,"950 NW Le Jeune Rd, Miami, FL 33126",,,,4.1,,"['Hotel', 'Business to business service', 'Wedding venue']",,serpapi
South Dade Christian Church,(305) 446-6132,https://www.cccgables.org/,"222 Menores Ave #3906, Coral Gables, FL 33134",,,,4.9,54,Christian church,,serpapi
South Dixie Ace Hardware,(786) 605-1471,https://www.acehardware.com/store-details/16671,"6448 S Dixie Hwy, South Miami, FL 33143",,,,4.5,,['Hardware store'],,serpapi
South Florida AfterSchool AllStars,(305) 348-7904,http://sfasas.org/,"Ziff Education Building, 11200 SW 8th St, Miami, FL 33199",,,,5,,['Corporate office'],,serpapi
South Florida Integrative Medicine,(786) 664-7810,https://southfloridaintegrativemed.com/contact-us,"5915 Ponce de Leon Blvd Suite 23, Coral Gables, FL 33146",,,,4,12,"['Mental health clinic', 'Psychologist']",,serpapi
South Florida PBS,(561) 737-8000,https://www.wxel.org/,"3401 S Congress Ave, Boynton Beach, FL 33426",,,,4.7,,['Audio visual consultant'],,serpapi
South Florida Pumpkin Porches,(786) 685-5889,https://www.southfloridapumpkinporches.com/,,,,,5,,Holding company,,serpapi
South Gables Dental,(305) 665-1263,http://southgablesdental.com/,"4950 S Le Jeune Rd suite c, Coral Gables, FL 33146",,,,4.9,,"['Dentist', 'Cosmetic dentist', 'Dental clinic', 'Dental implants periodontist', 'Periodontist', 'Teeth whitening service']",,serpapi
South Miami Car Accident Lawyer Group,(305) 631-1911,http://www.jaime-suarez.com/,"351 NW 42nd Ave, Miami, FL 33126",,,,5,1231,Personal injury attorney,,serpapi
South Miami Family Dental,(305) 666-3824,https://www.tmjdentalconsultants.com/,"7741 SW 62nd Ave Suite 201, South Miami, FL 33143",,,,4.9,,Dentist,,serpapi
SouthState Bank,(786) 362-8560,https://www.southstatebank.com/global/location-detail/665/2-Alhambra-Plaza?utm_source=listings&utm_medium=local&utm_campaign=yext,"2 Alhambra Plz Suite 100B, Coral Gables, FL 33134",,,,3.4,,['Bank'],,serpapi
Soy Delicious Inc.,(305) 484-9525,http://soydelicious.com/,"12379 SW 130th St, Miami, FL 33186",,,,4.9,,Candle store,,serpapi
Spacagna Italian Hair Design,(305) 444-2374,http://www.spacagna.com/,"62 Miracle Mile, Coral Gables, FL 33134",,,,4.9,,"['Hair salon', 'Hair extension technician', 'Make-up artist']",,serpapi
Space Coast Credit Union,(305) 882-5000,https://www.sccu.com/about-sccu/locations/calle-ocho?utm_source=GMBCalleOcho&utm_medium=organic&utm_campaign=LocalSearch,"4899 SW 8th St, Miami, FL 33134",,,,4.2,,Credit union,,serpapi
Sports Grill,(305) 668-0395,https://sportsgrill.com/,"1559 Sunset Dr, Miami, FL 33143",,,,4.4,,Sports bar,,serpapi
SportsNL / Maurice Ouderland,(305) 446-5178,https://www.wemisports.com/index.php/contact,"156 Giralda Ave, Coral Gables, FL 33134",,,,,,Sporting goods store,,serpapi
SpotOn,+1 786-592-5290,https://thespotbarbershop.com/locations/ponce/,"1600 Ponce de Leon Blvd, Coral Gables, FL 33134, United States",,,,4.6,,Barber shop,,serpapi
Spritz,(305) 381-5097,http://www.lucamiami.com/,"116 Giralda Ave, Coral Gables, FL 33134",,,,4.5,,Italian restaurant,,serpapi
Sprouts Farmers Market,(561) 765-2216,https://www.sprouts.com/store/fl/coconut-grove/miami-27th-ave/,"2750 SW 27th Terrace #102, Miami, FL 33133",,,,4.3,,Grocery store,,serpapi
Sra. Martinez,(786) 860-5980,https://sramartinezmiami.getbento.com/,"2325 Galiano St, Coral Gables, FL 33134",,,,4.7,,"['Restaurant', 'Bar', 'Brunch restaurant', 'Cocktail bar', 'Live music bar', 'Mediterranean restaurant', 'Spanish restaurant']",,serpapi
St. Philip's Episcopal Church & School,(305) 444-6366,https://www.stphilips.org/,"1121 Andalusia Ave, Coral Gables, FL 33134",,,,4.6,41,['Episcopal church'],,serpapi
Starbucks,(305) 284-5501,https://www.starbucks.com/store-locator/store/1005569,"1330 Miller Dr, Coral Gables, FL 33124",,,,3.1,,Coffee shop,,serpapi
State Farm,(305) 663-4921,https://www.carmartinez.com/?cmpid=JRLE_blm_0001,"1430 S Dixie Hwy Ste 316a, Coral Gables, FL 33146",,,,5,,Insurance agency,,serpapi
Steinbauer Associates Inc.,(305) 629-9740,https://steinbauer.com/,"7875 NW 12th St STE 101, Doral, FL 33126",,,,5,,['Real estate agency'],,serpapi
Stemree of Coral Gables,(239) 273-7836,https://stemtree.com/coralgables/,"101 Aragon Ave Unit 1, Coral Gables, FL 33134",,,,5,,Education center,,serpapi
Stephan Baker MD FACS,(305) 381-8837,https://www.drbaker.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,"3850 Bird Rd STE 702, Miami, FL 33146",,,,4.8,46,"['Plastic surgeon', 'Medical spa', 'Plastic surgery clinic', 'Surgeon']",,serpapi
"Stephan Baker, MD",(305) 381-8837,https://www.drbaker.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,"3850 Bird Rd STE 702, Miami, FL 33146",,,,4.8,46,"['Plastic surgeon', 'Medical spa', 'Plastic surgery clinic', 'Surgeon']",,serpapi
Strada in the Grove,+1 305-444-1312,https://www.stradainthegrove.com/,"3197 Commodore Plaza, Miami, FL 33133, United States",,,,4.5,,"['Italian restaurant', 'Bar', 'Pizza restaurant', 'Wine bar']",,serpapi
Straight 2 U Solution Services,,,"Coral Gables, FL",,,,,,,,serpapi
Student Center Complex Information Desk,(305) 284-4351,http://www.miami.edu/SCC,"1330 Miller Dr, Miami, FL 33146",,,,4.8,,Event venue,,serpapi
Studio HD,(786) 518-2920,http://studiochromabyaf.com/,"145 Aragon Ave, Coral Gables, FL 33134",,,,4.8,,Hair salon,,serpapi
Study Lounge,(305) 639-8218,https://groucommunity.com/,"4100 Salzedo St STE 5, Coral Gables, FL 33146",,,,4.8,,Coffee shop,,serpapi
Subway,(305) 774-0775,https://restaurants.subway.com/united-states/fl/coral-gables/2211-ponce-de-leon-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=1638&utm_campaign=evergreen-2020&y_source=1_MTQ4OTg4NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2211 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,3.5,,Sandwich shop,,serpapi
Summer Of Success,,,,,,,5,,Life coach,,serpapi
Suniland Academy,(305) 442-8626,http://www.somersetgables.com/,"624 Anastasia Ave, Coral Gables, FL 33134",,,,,,Charter school,,serpapi
Sunny Side Motel,(305) 266-1727,,"6024 SW 8th St, West Miami, FL 33144",,,,3.8,,['Motel'],,serpapi
Sunrise Senior Living,(305) 564-1400,https://www.sunriseseniorliving.com/communities/fl/sunrise-of-coral-gables?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,"1000 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,5,15,['Assisted living facility'],,serpapi
Sunstate Bank,(305) 567-0600,https://www.sunstatefl.com/,"2901 S Le Jeune Rd, Coral Gables, FL 33134",,,,4.1,,"['Bank', 'ATM']",,serpapi
Super Insurance Group,(305) 615-6158,https://www.sisuper.com/,"2122 SW 67th Ave, Miami, FL 33155",,,,4.9,,['Insurance agency'],,serpapi
Supercuts,(305) 834-4943,https://www.supercuts.com/locations/nearme/haircut/fl/coral-gables/2309-ponce-de-leon-blvd/82779,"2309 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.6,,"['Hair salon', 'Barber shop', 'Beauty salon', 'Hairdresser', 'Waxing hair removal service']",,serpapi
Suraia Patricia Interiors,(786) 835-0633,http://www.suraiapatriciainteriors.com/,,,,,5,,"['Interior designer', 'Service establishment']",,serpapi
Sushi by Scratch Restaurant,(786) 254-1204,https://www.sushibyscratchrestaurants.com/miami,"3540 Main Hwy, Coconut Grove, FL 33133",,,,4.5,,Sushi restaurant,,serpapi
Sushi Garage Cocowalk,(305) 791-8244,https://www.sushigarage.com/,"3015 Grand Ave, Coconut Grove, FL 33133",,,,4.5,,"['Sushi restaurant', 'Japanese restaurant']",,serpapi
Sushi Maki,(305) 443-1884,https://www.sushimaki.com/,"2334 Ponce de Leon Blvd, Coral Gables, FL 33134",,,,4.4,,"['Japanese restaurant', 'Asian fusion restaurant', 'Asian restaurant', 'Chinese restaurant', 'Seafood restaurant', 'Sushi restaurant']",,serpapi
Sushi Sake,(786) 636-8125,https://www.sushisakemiami.com/sushi-sake-coral-gables/,"202 Miracle Mile, Coral Gables, FL 33134",,,,4.4,,Sushi restaurant,,serpapi
SWEAT440 Coral Gables,(888) 507-9328,https://sweat440.com/gyms/florida/coral-gables-33146/?utm_source=GMB&utm_medium=organic&utm_campaign=coral+gables,"301 Altara Ave Ste 111, Coral Gables, FL 33146",,,,4.9,,['Gym'],,serpapi
"Sweet Art by Lucila, Bird Road",(305) 668-0060,https://www.sweetartcakesmiami.com/,"7120 SW 40th St, Miami, FL 33155",,,,4.1,,"['Cake shop', 'Dessert restaurant', 'Dessert shop', 'Pastry shop']",,serpapi
Sweet Dogs,(305) 448-4900,http://sweetdogs305.com/,"4749 SW 8th St, Miami, FL 33134",,,,4.7,,['Hot dog restaurant'],,serpapi
