business_id,business_name,website
serranoassociatesrealestateestelaserranobroker,"Serrano & Associates Real Estate LLC - Estela Serrano, Broker.",http://www.serranoandassociates.com/
service_keepers,Service Keepers,https://servicekeepers.com
servproofwynwood,SERVPRO of Wynwood,
sexy_fish_miami,Sexy Fish Miami,https://sexyfishmiami.com
sfrphysicaltherapysouthmiami,SFR PHYSICAL THERAPY SOUTH MIAMI,http://miamiphysicaltherapy.com/
shadow_wagyu,Shadow Wagyu,https://shadowwagyu.com
shah_of_kebab,Shah of Kebab,https://eatkabob.com/shahssouthmiami?utm_source=google
shake_shack,Shake Shack,https://www.shakeshack.com/location/coral-gables-fl?utm_source=google&utm_medium=listing
shakeshackcoralgables,Shake Shack Coral Gables,https://www.shakeshack.com/location/coral-gables-fl?utm_source=google&utm_medium=listing
shalala_student_center,Shalala Student Center,http://www.miami.edu/sa/index.php/student_center_complex/student_center_complex/
sharff_wittmer_kurtz_jackson_diaz_pa,"Sharff, Wittmer, Kurtz, Jackson, & Diaz, P.A.",https://swkjcpa.com
shell,Shell,https://find.shell.com/us/fuel/10008583-1492-s-dixie-hwy/en_US
shell_lumber_and_hardware,Shell Lumber and Hardware,https://www.shelllumber.com/
shelton_and_stewart_realtors_llc,"Shelton and Stewart Realtors, LLC",https://teresheltonbernace.com
shingo,SHINGO,https://shingomiami.com
shiso_miami,Shiso Miami,https://shisomiami.com
shoporigen,Shop Origen,https://shop-origen.com
shopping_malls,Shopping Malls,https://shopsatmerrickpark.com
shopsatmerrickrk,Shops at Merrick Park,https://shopsatmerrickpark.com
show_tech_inc,Show Tech Inc.,https://showtechinc.com
shutts_bowen_llp,"Shutts & Bowen, LLP",https://shutts.com
siboney,Siboney,
sierrafurniture,Sierra Furniture,https://sierrafurnituremiami.com/
silva__silva_pa,"Silva & Silva, P.A.",https://silvasilva.com/
silvaarchitects,Silva Architects,
silverbluffanimalclinic,Silver Bluff Animal Clinic,http://www.silverbluffanimalclinic.com/
silverbluffschool,Silver Bluff School,
silverdragonstore,Silver Dragon Store,
silver_mirror_facial_bar,Silver Mirror Facial Bar,https://silvermirror.com/locations/coralgables
se1973licensedinsuredlandscapingbygeorge,"Since 1973, licensed & insured Landscaping by George",https://landscapingbygeorge-fl.com
se198135yearsexperiencelandscapingbysteveblaum,"Since 1981, 35+ years experience Landscaping by Steve Blaum",https://blaumlandscaping.com
se200430yearsexperienceoceansideconstructionremodeling,"Since 2004, 30+ years experience Oceanside Construction & Remodeling",
se2012nocontracticscreativeagency,"Since 2012, no contract ICS Creative Agency",https://icscreativeagency.com
sipsip_rum_bar,Sipsip Rum Bar,https://www.mayfairhousemiami.com/dining/sipsip/
sir_speedy,Sir Speedy,https://sirspeedy.com
siren_in_the_clouds_ca_1965,"Siren in the Clouds, ca. 1965",https://inthecloudsspa.net/
sirianniinsurance,Sirianni Insurance Corp.,https://www.sirianniinsurance.com/
skilled_nursing__rehabilitation_center,Skilled Nursing & Rehabilitation Center,https://rivierahealthresort.com
skinassociatesofsouthflorida,Skin Associates of South Florida,
skin_local,Skin Local,https://theskinlocal.com
skin_studio_by_doctors_daughter,Skin Studio By Doctor's Daughter,https://skinstudiodd.com
skinnylouie,Skinny Louie,https://www.skinnylouie.com/louiespot/southmiami
skyycounseling,Skyy Counseling,http://skyycounseling.com/
smallworldchristiandaycarecenter,Small World Christian Day Care Center,
smashinteractiveagencydigitalmarketingagencymiami,Smash Interactive Agency | Digital Marketing Agency Miami,
smash_pixel_studio,Smash Pixel Studio,https://smashpixelstudio.com
smgq_law,SMGQ Law,https://smgqlaw.com
smiles_sonrisas,Smiles & Sonrisas,https://smilesinmiami.com
smith_wollensky_restaurant,Smith & Wollensky Restaurant,https://smithandwollensky.com
smooth_sailing_of_miami,Smooth Sailing of Miami,https://smoothsailingmiami.com
smoothie_king,Smoothie King,https://smoothieking.com
snapcrack_chiropractic_vitamin_infusion,SnapCrack Chiropractic & Vitamin Infusion,https://snapcrack.com
snapcrack29dollarchiropractic,SnapCrack | 29 Dollar Chiropractic,
snapcrack99dollarivdrip,SnapCrack | 99 Dollar IV Drip,
snapper_creek,Snapper Creek,https://vcahospitals.com/knowles-snapper-creek?utm_source=maps&utm_medium=organic&utm_campaign=AU_4071
sndwch_sunset,SNDWCH Sunset,https://sndwchmiami.com
socal_cantina,Socal Cantina,https://dineoncampus.com/miami/
soccer,Soccer,https://abrahamfoundation.com
social_bus_company,Social Bus Company,https://socialbuscompany.com
social_security_administration,Social Security Administration,https://www.ssa.gov/
societycleanersdrycleaningcomny,Society Cleaners - Dry Cleaning Company,
soffer_indoor_practice_facility,Soffer Indoor Practice Facility,
sofia_coral_gables_a_luxury_rental_community,"Sofia Coral Gables, a Luxury Rental Community",https://sofiacoralgables.com
solstylehairandbeautysalon,Sol & Style Hair and Beauty Salon,http://www.solandstyle.com/
sol_kiss_escapes,Sol Kiss Escapes,https://solkissescapes.com
solefly,SoleFly,https://www.solefly.com/
soles_inc,Soles Inc,
solid_title_company,Solid Title Company,http://www.cgtitle.com/
solvedpuzzle,Solved Puzzle,
solvo_global,Solvo Global,https://solvoglobal.com
somi_bike,SoMi Bike,http://www.somibike.com/
sonesta_miami_airport,Sonesta Miami Airport,https://sonesta.com
south_dade_christian_church,South Dade Christian Church,https://www.cccgables.org/
south_dixie_ace_hardware,South Dixie Ace Hardware,https://www.acehardware.com/store-details/16671
south_florida_afterschool_allstars,South Florida AfterSchool AllStars,https://sfasas.org
southfloridadermatologyvitorweinmanmdfaad,"South Florida Dermatology: Vitor Weinman, MD, FAAD",
southfloridainsurancebrokersmedicarespecialists,South Florida Insurance Brokers - Medicare Specialists,https://sfib.net/
south_florida_integrative_medicine,South Florida Integrative Medicine,https://southfloridaintegrativemed.com
southfloridalawp,"South Florida Law, PLLC",http://www.southfloridalawpllc.com/
south_florida_pbs,South Florida PBS,https://southfloridapbs.org
south_florida_pumpkin_porches,South Florida Pumpkin Porches,https://southfloridapumpkinporches.com
south_gables_dental,South Gables Dental,https://southgablesdental.com/
south_miami_car_accident_lawyer_group,South Miami Car Accident Lawyer Group,http://caraccident.the-company-lawyer.com/south-miami-fl
south_miami_family_dental,South Miami Family Dental,https://www.tmjdentalconsultants.com/
southmiamiheadstart,South Miami Head Start,
southmiamihospitalchildcarecenter,South Miami Hospital Child Care Center,
southmiamijewelerswatch,South Miami Jewelers & Watch,http://www.southmiamijewelers.net/
southmiamik8center,South Miami K-8 Center,
southmiamilutheranschool,South Miami Lutheran School,
southmiamimiddleschool,South Miami Middle School,
southmiamiphysicaltherapyandpilates,South Miami Physical Therapy and Pilates,
southmiamiseniorhighschool,South Miami Senior High School,
southmiamisportsmedicine,South Miami Sports Medicine,
southstate_bank,SouthState Bank,https://southstatebank.com
soy_delicious_inc,Soy Delicious Inc.,https://soydelicious.com
sbarmiami,Spa Bar Miami,
scagnaitalianhairdesign,Spacagna Italian Hair Design,https://spacagna.com
space_coast_credit_union,Space Coast Credit Union,https://sccu.com
snishchurchofgod,Spanish Church of God Inc,
specificgravity,Specific Gravity,
speech_and_swallowing_continuum,Speech and Swallowing Continuum,https://speechswallowing.com
speranzanailsboutiquecoralgables,Speranza Nails Boutique - Coral Gables,
sports_grill,Sports Grill,https://sportsgrill.com/
sportsnl_maurice_ouderland,SportsNL / Maurice Ouderland,https://sportsnlen.com
spotlightmiami,Spotlight Miami,
spoton,SpotOn,https://spoton.com
spritz,Spritz,http://www.lucamiami.com/
sprouts_farmers_market,Sprouts Farmers Market,https://www.sprouts.com/store/fl/coconut-grove/miami-27th-ave/
spyworld,Spy World,
sra_martinez,Sra. Martinez,https://sramartinezmiami.com
stgeorgeantiochianorthodoxcathedral,St George Antiochian Orthodox Cathedral,
stjamesevangelicallutheran,St James Evangelical Lutheran,
straymondofpeafortcatholicchurch,St Raymond of Peñafort Catholic Church,
sttheresaconvent,St Theresa Convent,
staugustinechurchcatholicstudentcenterattheuniversityofmiami,St. Augustine Church & Catholic Student Center at the University of Miami,
st_philips_episcopal_church_school,St. Philip's Episcopal Church & School,https://saintphilips.net
st_theresa_catholic_school,St. Theresa Catholic School,https://stscg.org
stantec,Stantec,
starautoservices,Star Auto Services Inc,
starbucks,Starbucks,https://www.starbucks.com/store-locator/store/1018110/292-miracle-mile-292-miracle-mile-coral-gables-fl-331345908-us
starfishholisticlearning,Starfish Holistic Learning,
state_farm,State Farm,https://www.kitsiagaines.com/
stealthmediamarketing,Stealth Media Marketing,
steinbauer_associates_inc,Steinbauer Associates Inc.,https://steinbauer.com
steingergreenefeiner,"Steinger, Greene & Feiner",
stellatribecahome,Stella Tribeca Home,
stellaritsolutions,Stellar IT Solutions,
stellarsynergy,Stellar Synergy,https://stellar-synergy.com
stemree_of_coral_gables,Stemree of Coral Gables,https://stemtree.com/coralgables
stephan_baker_md_facs,Stephan Baker MD FACS,https://www.drbaker.com/
stephan_baker_md,"Stephan Baker, MD",https://drbaker.com
strada_in_the_grove,Strada in the Grove,https://www.stradainthegrove.com/
straight_2_u_solution_services,Straight 2 U Solution Services,https://s2usolutionservice.com
stretchzone,Stretch Zone,https://stretchzone.com
stretch_zone_coral_gables,Stretch Zone Coral Gables,https://stretchzone.com/locations/coralgables
student_center_complex_information_desk,Student Center Complex Information Desk,http://www.miami.edu/SCC
studio_hd,Studio HD,https://hollyedavidson.com
study_lounge,Study Lounge,https://groucommunity.com/
subzeroreirservices,Sub-Zero Repair Services,
subway,Subway,https://restaurants.subway.com/united-states/fl/miami/4819-sw-8th-street
succeedwithloveloveshiddenpolicycoralgables,Succeed with Love - Loves Hidden Policy - Coral Gables,https://loveshiddenpolicy.com/couples-therapy-coral-gables/
summer_of_success,Summer Of Success,https://summerofsuccess.org
sunflowers_academy,Sunflowers Academy,
suniland_academy,Suniland Academy,http://www.somersetgables.com/
sunny_side_motel,Sunny Side Motel,
sunrise_senior_living,Sunrise Senior Living,https://sunriseseniorliving.com
sunsetelementaryschool,Sunset Elementary School,
sunsetinsuranceoration,Sunset Insurance Corporation,https://www.sunsetins.net/
sunset_preparatory_school,Sunset Preparatory School,
sunshineforall,Sunshine For All,
sunstate_bank,Sunstate Bank,https://www.sunstatefl.com/about-us/location-details.html?id=11100&location-information=west-miami-5722-sw-8th-street--west-miami-fl-33144
sunstateinsurancegroup,"Sunstate Insurance Group, Inc.",
super_insurance_group,Super Insurance Group,https://www.sisuper.com/
supercuts,Supercuts,https://www.supercuts.com/locations/fl/coconut-grove/dixie-highway-shopping-haircuts-82780.html
suraia_patricia_interiors,Suraia Patricia Interiors,https://suraiapatriciainteriors.com
surynailart,Sury Nail Art,
sushi_by_scratch_restaurant,Sushi by Scratch Restaurant,https://www.exploretock.com/sushi-by-scratch-restaurants-miami/
sushi_garage_cocowalk,Sushi Garage Cocowalk,https://www.sushigarage.com/
sushi_kong,Sushi KONG,https://www.sushikong.com/
sushi_maki,Sushi Maki,https://sushimaki.com
sushi_sake,Sushi Sake,https://www.sushisakemiami.com/
suvayoga,Suvayoga,
sweat440coralgables,SWEAT440 Coral Gables,https://sweat440.com
sweat440fitnessgables,SWEAT440 Fitness Gables,https://sweat440.com/gyms/florida/coral-gables-33146/?utm_source=GMB&utm_medium=organic&utm_campaign=coral+gables
sweet_art_by_lucila_bird_road,"Sweet Art by Lucila, Bird Road",https://www.lucilacakesmiami.com/
sweet_dogs,Sweet Dogs,http://www.sweetdogs.net
sweetmanifestocoralgables,Sweet Manifesto Coral Gables,
sweetriscreperieandcaf,Sweet Paris Creperie and Cafe,
swensens,Swensen's,https://www.swensensicecream.com/
sykes_printing,Sykes Printing,https://sykesprinting.com
sylvaniaheightselementaryschool,Sylvania Heights Elementary School,
symbits,Symbits Inc,
symmetry_it,Symmetry IT,https://symmetrytech.com
synchroteam,Synchroteam,
synergyworkssolutionsmobileappdevelopmentflorida,SynergyWorks Solutions: Mobile App Development Florida,
synovus_bank,Synovus Bank,https://synovus.com
tmobile,T-Mobile,https://www.t-mobile.com/stores/bd/t-mobile-miami-fl-33155-1501
taco_bell,Taco Bell,https://locations.tacobell.com/fl/miami/2375-sw-8th-street.html
taco_rico_tex_mex_cafe,Taco Rico Tex Mex Cafe,https://links.culinarycloud.co/taco-rico-coral-gables
talavera_cocina_mexicana,Talavera Cocina Mexicana,https://talaveracocinamexicana.com
tamiami_baptist_church,Tamiami Baptist Church,https://www.tamiamibc.org/
tap_42_craft_kitchen__bar__coral_gables,Tap 42 Craft Kitchen & Bar - Coral Gables,https://tap42.com/locations/coral-gables/
target,Target,https://www.target.com/sl/dadeland/1039
tastigokitchen,TastiGo Kitchen,
taudrey,Taudrey,
tax_collectors_office_miami_dade_county,Tax Collectors Office Miami Dade County,https://mdctaxcollector.gov
taylordaycarecenter,Taylor Day Care Center,
tb_media_group,TB Media Group,https://tbmediagroup.com
tcby,TCBY,https://www.tcby.com/find-a-store/
td_bank,TD Bank,https://tdbank.com
tdbankcoralgablesmiraclemile,TD Bank Coral Gables Miracle Mile,https://td.com
tdwealth,TD Wealth,
teamlogicit,TeamLogic IT,
teamlogic_it_west_miami,TeamLogic IT West Miami,https://teamlogicit.com
teatro_trail,Teatro Trail,http://www.teatrotrail.com/
technologycoastrtners,Technology Coast Partners LLC,
temple_judea,Temple Judea,https://www.judeagables.org/
tequila_sunrise,Tequila Sunrise,https://www.sunriseseniorliving.com/communities/fl/sunrise-of-coral-gables?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google
terracivilengineering,Terra Civil Engineering,
terrabank,Terrabank,https://terrabank.com
terranova_corp,Terranova Corp,http://www.terranovacorp.com/
terrazzo_granitech_usa,Terrazzo Granitech USA,https://terrazzousa.com
tesla_coral_gables,Tesla Coral Gables,https://www.tesla.com/findus/location/store/coralgables
tesla_supercharger,Tesla Supercharger,https://www.tesla.com/findus/location/supercharger/miami24thsupercharger
ttette,Tete- -Tete,https://www.babettemiami.com/
tetrahelix_and_son,Tetrahelix and Son,https://www.crateandbarrel.com/stores/coral-gables/str814?utm_source=gmb&utm_medium=organic_search
thailand_trade_office_miami,Thailand Trade Office Miami,https://thaitrade.com
the_allen_morris_company,The Allen Morris Company,https://allenmorris.com
the_americas_collection,The Americas Collection,https://americascollection.com
theamericascollectionartgalleryframeshop,The Americas Collection Art Gallery & Frame Shop,https://americascollection.com/
theangelsplacedaycarecenter,The Angels Place Day Care Center,
the_asian_kitchen,The Asian Kitchen,http://ordertheasiankitchen.com/
the_bar,The Bar,http://www.gablesthebar.com/
the_big_cheese,The Big Cheese,https://www.bigcheesemiami.com/
the_biltmore_bar,The Biltmore Bar,https://biltmorehotel.com/coral-gables-dining/biltmore-bar/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing
the_biltmore_hotel,The Biltmore Hotel,https://biltmorehotel.com
thebiltmorehotelfitnesscenter,The Biltmore Hotel Fitness Center,
the_biltmore_school,The Biltmore School,https://biltmoreschool.com
thebiltmoresmiami,The Biltmore Spa Miami,
the_blow_and_glow_bar_by_mlo,The Blow And Glow Bar By Mlo,https://blow-and-glow-bar.square.site/
the_board_miami,The Board Miami,https://theboardmiami.com
thebrandcollective,The Brand Collective,https://wearebrandcollective.com/
the_brandon_company,The Brandon Company,https://rabrandoninsurance.com/
thecafatbooksbooks,The Café at Books & Books,
the_calta_group,The Calta Group,https://thecaltagroup.com
the_car_wash,The Car Wash,https://elcarwash.com/fl/car-wash-in-coral-gables/
the_cheesecake_factory,The Cheesecake Factory,https://locations.thecheesecakefactory.com/
the_clearwater_project,The Clearwater Project,https://theclearwaterproject.net
the_closet_boutique,The Closet Boutique,https://theclosetboutique.co/
the_collab,The Collab,https://thecollabmiami.com
the_collection,The Collection,https://thecollection.com
thecollectionalfaromeo,THE COLLECTION Alfa Romeo,
thecollectionastonmartin,The Collection Aston Martin,
thecollectionferrari,The Collection Ferrari,
thecollectionporsche,THE COLLECTION Porsche,
the_combined_group_corp,The Combined Group Corp.,https://thecombinedgroup.com
thecoredancecenter,The Core Dance Center,
the_corner_deli,The Corner Deli,
thecutvipbarberlounge,The Cut - Vip Barber Lounge,
thedazzlenailsboutique,The Dazzle Nails Boutique,
the_deck_at_island_gardens,The Deck At Island Gardens,https://islandgardens.com/thedeck
thedentalstudiomiami,The Dental Studio Miami,
the_drip_bar,The Drip Bar,https://www.thedripbar.com/south-miami-sunset-drive/?utm_source=south-miami-fl-google-listing&utm_medium=organic&utm_campaign=profile-link
thedrycleaningfactory,THE DRYCLEANING FACTORY,
the_education_fund,The Education Fund,https://educationfund.org
theemnadassouthmiami,The Empanada's South Miami,
the_english_center,The English Center,https://tecmiami.com
the_everglades_foundation,The Everglades Foundation,https://evergladesfoundation.org
theeyeproject,The Eye Project,https://theeyeproject.com/
thefamilymedicalgroupcoralgables,The Family Medical Group Coral Gables,https://thefamilymedgroup.com
thefarberlawfirm,The Farber Law Firm,https://thegfirm.com/
the_flanagan_law_firm_pa,"The Flanagan Law Firm, P.A.",
thefloridadivorcecriminaldefenselawyerscoralgables,The Florida Divorce & Criminal Defense Lawyers - Coral Gables,https://thepathtojustice.com/?utm_source=GBP&utm_medium=organic&utm_campaign=Coral_Gables
the_franchise_tailor,The Franchise Tailor,https://thefranchisetailor.com
the_fresh_market,The Fresh Market,https://www.thefreshmarket.com/my-market/store/2640south-bayshore-coconut-grove
thegablesshop,The Gables Shop,
theglobe,The Globe,
thegoldentriangle,The Golden Triangle,
the_great_miami_lgbtq_chamber_of_commerce,The Great Miami LGBTQ Chamber of Commerce,https://gogaymiami.com
the_grove_spot,The Grove Spot,https://thespotbarbershop.com/locations/coconut-grove/
thegrowingplacedaycarecenter,The Growing Place Day Care Center,
the_hache_law_firm,The Hache Law Firm,https://thehachelawfirm.com
the_halal_shack,The Halal Shack,https://www.thehalalshack.com/
thehealingbalmholisticwellnesss,The Healing Balm Holistic Wellness Spa,
the_hollywood_donut_factory,The Hollywood Donut Factory,http://www.thehollywooddonutfactory.com/
the_home_depot,The Home Depot,https://www.homedepot.com/l/Coconut-Grove/FL/Miami/33133/6856
theinternationalseakeeperssociety,The International SeaKeepers Society,
the_irving_korach_architecture_gallery,The Irving Korach Architecture Gallery,
the_launch_pad,The Launch Pad,https://www.thelaunchpad.org/
thelawofficeofmattheweladd,The Law Office of Matthew E. Ladd,https://www.mllawmiami.com/
thelawofficeofscottaferris,"The Law Office of Scott A. Ferris, P.A.",
thelawofficesofanidjarlevine,The Law Offices of Anidjar & Levine,https://www.anidjarlevine.com/miami-personal-injury-lawyer/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-coral-gables
thelearninggardendaycarecenter,The Learning Garden Day Care Center,
the_lennar_foundation_medical_center,The Lennar Foundation Medical Center,https://umiamihealth.org/en/locations/the-lennar-foundation-medical-center
thelouiscollection,The Louis Collection,http://www.thecollection.com/
themanegroupsalon,THE MANE GROUP SALON,http://www.tmgsalons.com/
the_market,The Market,https://www.shopsatmerrickpark.com/en.html
the_market_at_village,The Market at Village,https://www.shopsatmerrickpark.com/en.html
the_marks_development_company,The Marks Development Company,http://eigfl.com/
the_mazzei_group_inc,The Mazzei Group Inc.,https://mazzeirealty.com
themcgilllawfirm,The McGill Law Firm,https://www.mcgilllegal.com/
themensroombarbershop,The Men’s Room Barbershop,
themiamichiropractor,The Miami Chiropractor,
the_miami_guide_ocean_sky_media_llc,"The Miami Guide  Ocean Sky Media, LLC",https://themiamiguide.com
the_miamidade_beacon_council,The MiamiDade Beacon Council,https://beaconcouncil.com
the_molieri_group,The Molieri Group,https://molierigroupcpa.com
the_monica_betancourt_group_berkshire_hathaway_homeservices_,The Monica Betancourt Group @ Berkshire Hathaway HomeServices EWM Realty,https://monicabetancourt.com
the_moore,The Moore,https://mooremiami.com
the_morgan_law_group,The Morgan Law Group,https://policyadvocate.com
themunchbypumpmunch,The Munch by Pump & Munch,
the_mutiny_hotel,The Mutiny Hotel,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami?utm_source=local&utm_campaign=gmb&utm_medium=organic
themutinyhotelbyprovidenthotelsresorts,The Mutiny Hotel by Provident Hotels & Resorts,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami/?utm_source=local&utm_campaign=gmb&utm_medium=organic
thenailbar,The Nail Bar,
the_nest,The Nest,https://www.nesteateryboca.com/
thenewyorkpubliclibraryshop,The New York Public Library Shop,
the_nicolas_group_compass,The Nicolas Group / Compass,https://compass.com/agents/miami/angelnicolas
the_ois_group,The OIS Group,https://theoisgroup.com
the_opera_atelier,The Opera Atelier,https://theoperaatelier.org
the_palace_coral_gables,The Palace Coral Gables,https://palacecoralgables.com
the_pawar_corporation,The Pawar Corporation,
thepeacemaker,The Peacemaker,
theplayhouseandbiltmoreschool,The Playhouse and Biltmore School,
the_plaza_coral_gablesjll,The Plaza Coral Gables/JLL,https://theplazacoralgables.com
the_plump_room,The Plump Room,http://theplumproommiami.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp
the_popok_firm,The Popok Firm,https://thepopokfirm.com
thepsychologyteamofsouthflorida,"The Psychology Team of South Florida, P.A.",
the_reserve_at_the_plaza,The Reserve at The Plaza,https://thereserveattheplaza.com
the_residences_at_merrick_park,The Residences at Merrick Park,https://residencesatmerrickpark.com
theretailoutsource,The Retail Outsource,
the_ritz_carlton_of_coconut_grove_miami,"The Ritz Carlton of Coconut Grove, Miami",https://ritzcarlton/coconutgrove.com
the_ritzcarlton_coconut_grove_miami,"The Ritz-Carlton Coconut Grove, Miami",https://www.ritzcarlton.com/en/hotels/miarz-the-ritz-carlton-coconut-grove-miami/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
the_rose_tree_cottage,The Rose Tree Cottage,https://rosetreecottage.com
therosetreecottageinteriordesignfinegiftshomeaccessories,"The Rose Tree Cottage | Interior Design, Fine Gifts & Home Accessories",
thesaadelawfirm,The Saade Law Firm,https://saadelaw.com
thesanchezteamcoralgablesrealestateagentsdouglaselliman,The Sanchez Team – Coral Gables Real Estate Agents | Douglas Elliman,
thesatloewscoralgables,The Spa at Loews Coral Gables,
thespotbarbershopcoralway,The Spot Barbershop - Coral Way,
thespotbarbershopmerrickrk,The Spot Barbershop - Merrick Park,
thespotbarbershopponce,The Spot Barbershop - Ponce,
the_u_statue,The U Statue,http://www.miami.edu/sa/index.php/student_center_complex/
the_ups_store,The UPS Store,https://locations.theupsstore.com/fl/coral-gables/1825-ponce-de-leon-blvd?utm_source=Yext&utm_medium=organic&utm_campaign=Listings
the_village_at_coral_gables,The Village at Coral Gables,https://thevillageatcoralgables.com
the_vitamin_shoppe,The Vitamin Shoppe,https://locations.vitaminshoppe.com/fl/miami/vitamins-supplements-miami-fl-481.html
thewellgroomedgentlemanbarbershop,The Well Groomed Gentleman - Barbershop,
thewinwoman,The Win Woman,https://thewinwoman.com
the_womens_fund_miami_dade,The Women's Fund Miami Dade,https://womensfundmiami.org
the_wow_center,The WOW Center,https://wowcentermiami.org
thegenielab_llc,"TheGenieLab, LLC",https://thegenielab.com
themeit_inc,ThemeIT Inc.,https://themeitevents.com
thesis_hotel_miami,THesis Hotel Miami,https://thesishotelmiami.com
thesishotelmiamicoralgables,Thesis Hotel Miami Coral Gables,
thesis_hotel_miami_coral_gables_curio_collection_by_hilton,"THesis Hotel Miami Coral Gables, Curio Collection by Hilton",https://thesishotelmiami.com
thomas_f_daly_loggia,Thomas F. Daly Loggia,http://www.miami.edu/
thomaskeanefinancial,Thomas Keane Financial,
thorn,Thorn,http://thorn.xyz/
threefoldcafe,Threefold Cafe,
thriveyogamiami,Thrive Yoga Miami,
tiffanyco,Tiffany & Co.,
tijon_miami,Tijon Miami,https://tijonmiami.com
tintin,Tin Tin,https://www.tintinmiami.co/
tinainthegables,Tina in the Gables,
tintaycafe,Tinta y Cafe,https://tintaycafe.co
tintaycafecoralgables,Tinta Y Cafe - Coral Gables,
tire_kingdom,Tire Kingdom,https://www.tirekingdom.com/store/6076/miami-fl-33135-4620
tireskingofmiami2,Tires King of Miami 2,
tiresplus,Tires Plus,
titanicbreweryrestaurant,Titanic Brewery & Restaurant,
titanic_restaurant_and_brewery,Titanic Restaurant and Brewery,https://www.titanicbrewery.com/
title_union_llc,"Title Union, LLC",https://titleunion.com
tlcanimalclinici,TLC Animal Clinic I,
togetherforkidsusa,Together for kids USA,
tom_thumb,Tom Thumb,https://www.mytomthumb.com/
tomaheads,Toma Head Spa,
tonysvehiclesolutions,Tony’s Vehicle Solutions,
tornapradofineartcollect,Torna Prado Fine Art Collect,
torreconstructiondevelopment,Torre Construction & Development,
toskasfacialbar,Toska Spa & Facial Bar,https://toskaspa.com
total_wine,Total Wine,https://www.totalwine.com/store-info/936
totalwinemore,Total Wine & More,
touzetstudioarchitectureinteriordesign,Touzet Studio Architecture & Interior Design,
towerznailsscoralgables,Towerz Nails & Spa Coral Gables,
toy_drive_n_events_inc,Toy Drive 'N Events Inc.,https://toydriveandevents.com
tpe_coaching_consulting,TPE Coaching & Consulting,https://tpecoaching.com
trader_joes,Trader Joe's,https://locations.traderjoes.com/fl/coral-gables/781/
trafficlawfirm,Traffic Law Firm,
trail_animal_hospital,Trail Animal Hospital,https://www.trailanimalhospital.com/
trailtotheworlddaycarenursery,Trail to the World Day Care Nursery,
transforma_translation_services,TransForma Translation Services,https://transformaonline.com
travel_by_design_inc,Travel by Design Inc.,https://travelsbydesign.net
trax,Trax,
tremble,TREMBLE,http://makeittremble.com/
tremgrouprealestatemarketingagency,TREMGroup | Real Estate Marketing Agency,
tresor,TRESOR,https://tresorcollection.com
trias_flowers__gifts,Trias Flowers & Gifts,https://www.triasflowers.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
trinity_construction_group,Trinity Construction Group,https://trinitygoc.com
tropical_audubon_society,Tropical Audubon Society,http://www.tropicalaudubon.org/
tropicalusedcars,Tropical Used Cars,
truffle_temptations,Truffle Temptations,https://thetruffletemptations.com
trufusioncoralgables,TruFusion Coral Gables,https://trufusion.com/coral-gables/
trugman_valuation_associates_inc,Trugman Valuation Associates Inc.,https://trugmanvaluation.com
truist,Truist,https://www.truist.com/branch/fl/coral-gables/33134/201-alhambra-cir-fl-1
trulucks_oceans_finest_seafood_and_crab,Truluck's Oceans Finest Seafood and Crab,https://trulucks.com
trustedelectricalsolutions,Trusted Electrical Solutions,
ttgtalent_solutions,ttg.Talent Solutions,https://usattg.com
tullio,Tullio,http://www.tulliomiami.com/
tullioristoranteitaliano,Tullio Ristorante Italiano,
turbo_workface,Turbo Workface,https://turboworkforce.com
two_sisters_restaurant,Two Sisters Restaurant,https://hyatt.com
uautolease,U Auto Lease,
uhaul,U-Haul,https://www.uhaul.com/Locations/Truck-Rentals-near-Coral-Gables-FL-33134/049471/?utm_source=gmb&utm_medium=primary&utm_campaign=uhaulsmlm&utm_content=049471
us_century_bank,U.S. Century Bank,https://uscentury.com
ubsfinancialservices,UBS Financial Services Inc.,
ues,UES,https://teamues.com
ugas,UGas,http://coral-way-u-gas.edan.io/
uhealth,UHealth,https://uhealthsystem.com
uhealthdermatologycoralgables,UHealth Dermatology Coral Gables,
ultimate_medical_center_spa_llc,"Ultimate Medical Center & Spa, LLC",https://ultimatemdcenters.com
uni_k_wax_of_coral_gables,Uni K Wax of Coral Gables,https://unikwax.com/coralgables
unitedarchitects,United Architects,
united_banking_community,United Banking Community,https://www.ucbi.com/locations/coral-gables-3399-ponce-de-leon-boulevard?utm_source=Yext&utm_medium=location_listing
united_community_bank,United Community Bank,https://ucbi.com
united_way_miami,United Way Miami,https://unitedwaymiami.org
unity,Unity,http://www.unityonthebay.org/
unity_center_of_practical_christianity,Unity Center of Practical Christianity,http://www.unityonthebay.org/
