business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,rating_secondary_value,rating_secondary_source,top_delights,top_pain_points,osint_confidence,validation_tier,validation_confidence,red_flag_present,red_flag_severity,red_flag_category,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,chamber_member,source,batch_id,last_reviewed_date
coutler_discount,Coutler Discount,,,,1800 Ponce de Leon Boulevard,25.7557802,-80.2591387,33134,Ponce de Leon Corridor,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Ponce de Leon Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
cricket_wireless,Cricket Wireless,,,,,25.763594,-80.2955952,33134,Coral Gables,retail,retail/mobile_phone,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
crown,Crown,,,,5749 Southwest 40th Street,25.7348864,-80.2876683,33155,Bird Road Corridor,retail,retail/wine,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
dade_maytag_home_appliance_center,Dade Maytag Home Appliance Center,,,,2228 Southwest 67th Avenue,25.7497466,-80.3038567,33155,Coral Gables,retail,retail/appliance,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
dukanee_beauty_supply,Dukanee Beauty Supply,,,,6520 Southwest 24th Street,25.7477906,-80.3024563,33155,Coral Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
el_pinero,El Pinero,,,,2440 Southwest 67th Avenue,25.747497,-80.3038513,33155,Coral Gables,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
esthetics_by_salima,Esthetics by Salima,,,,,25.704702,-80.2852336,33143,Sunset / South Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
esthetique_spa,Esthetique Spa,,,,5751 Southwest 40th Street,25.7348145,-80.2878292,33155,Bird Road Corridor,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
family_dollar,Family Dollar,,,,821 Southwest 67th Avenue,25.7623048,-80.3035327,33144,Coral Gables,retail,retail/variety_store,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
ferrari,Ferrari,,,,,25.7346863,-80.2588405,33134,Bird Road Corridor,retail,retail/car,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
flowers__services,Flowers & Services,,,,6600 Southwest 24th Street,25.7477856,-80.3027426,33155,Coral Gables,retail,retail/florist,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
fresco,Fresco,,,,948 Southwest 67th Avenue,25.7619481,-80.3052876,33144,Coral Gables,retail,retail/supermarket,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
gnc,GNC,,,,6710 Southwest 40th Street,25.7313127,-80.3032686,33155,Bird Road Corridor,retail,retail/nutrition_supplements,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
gables_laundry_and_dry_cleaners,Gables Laundry and Dry Cleaners,,,,1406 Ponce de Leon Boulevard,25.758679,-80.2592199,33134,Ponce de Leon Corridor,retail,retail/laundry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Ponce de Leon Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
general_dry_cleaners,General Dry Cleaners,,,,6705 Southwest 40th Street,25.7336473,-80.3032548,33155,Bird Road Corridor,retail,retail/dry_cleaning,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
golf_pro_shop,Golf Pro Shop,,,,,25.7397136,-80.2794581,33146,Bird Road Corridor,retail,retail/sports,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
goodwill,Goodwill,,,,6842 Southwest 40th Street,25.7327006,-80.3057425,33155,Bird Road Corridor,retail,retail/charity,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
hair_cuttery,Hair Cuttery,,,,6794 Southwest 40th Street,25.7323566,-80.3046017,33155,Bird Road Corridor,retail,retail/hairdresser,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
happy_wine_in_the_grove,Happy Wine in the Grove,,,,2833 Bird Avenue,25.7357576,-80.2387456,33133,Douglas Road Corridor,retail,retail/wine,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Douglas Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
i_shine_365,I Shine 365,,,,6560 Southwest 40th Street,25.7331988,-80.3018117,33155,Bird Road Corridor,retail,retail/clothes,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
instamarket,Instamarket,,,,1330 Miller Road,25.7192202,-80.279309,33146,University of Miami Area,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
jc_nails,JC Nails,,,,,25.764493,-80.287636,33134,Coral Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
jewelers_gold_and_gifts,Jeweler's Gold and Gifts,,,,5753 Southwest 40th Street,25.7348109,-80.2878815,33155,Bird Road Corridor,retail,retail/jewelry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
jiffy_lube,Jiffy Lube,,,,4050 Southwest 67th Avenue,25.731881,-80.3032422,33155,Bird Road Corridor,retail,retail/car_repair,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
lamour_boutique,L'Amour Boutique,,,,6558 Southwest 40th Street,25.7332001,-80.3017708,33155,Bird Road Corridor,retail,retail/clothes,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
la_provence,La Provence,,,,,25.7511229,-80.25896,33134,Ponce de Leon Corridor,retail,retail/bakery,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Ponce de Leon Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
lanes,Lanes,,,,,25.704206,-80.285655,33143,Sunset / South Gables,retail,retail/clothes,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
librera_san_pablo,LibrerÃ­a San Pablo,,,,5800 Southwest 8th Street,25.7632858,-80.2904437,33144,Coral Gables,retail,retail/books,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
market_nxt,Market NXT,,,,1306 Stanford Drive,25.7197254,-80.2776007,33146,University of Miami Area,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
miami_twice,Miami Twice,,,,6562 Southwest 40th Street,25.7331954,-80.3019216,33155,Bird Road Corridor,retail,retail/antiques,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
new_company_beauty_shop,New Company Beauty Shop,,,,5747 Southwest 40th Street,25.7348973,-80.287388,33155,Bird Road Corridor,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
ogee_paint,O-Gee Paint,,,,6995 Southwest 40th Street,25.7336404,-80.30766,33155,Bird Road Corridor,retail,retail/paint,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
oak_harbors_laundry,Oak Harbor's laundry,,,,,25.7331103,-80.2383211,33133,Douglas Road Corridor,retail,retail/laundry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Douglas Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
opulenzza_jewlery,Opulenzza Jewlery,,,,,25.7633688,-80.3036196,33134,Coral Gables,retail,retail/jewelry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
origini_italian_market,Origini Italian Market,,,,6709 Southwest 40th Street,25.7336458,-80.3033534,33155,Bird Road Corridor,retail,retail/supermarket,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
orion_mart,Orion Mart,,,,,25.7626159,-80.3077582,33134,Coral Gables,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
orlando_optical,Orlando Optical,,,,,25.7648301,-80.287746,33134,Coral Gables,retail,retail/optician,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
poochie_on_your_block,Poochie on your Block,,,,6803 Southwest 40th Street,25.7336481,-80.3051929,33155,Bird Road Corridor,retail,retail/pet_grooming,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
porsche,Porsche,,,,,25.7346718,-80.2590998,33134,Bird Road Corridor,retail,retail/car,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
premier_golf_fitting,Premier Golf Fitting,,,,,25.7396924,-80.2792958,33146,Bird Road Corridor,retail,retail/sports,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
presto_cleaners,Presto Cleaners,,,,6640 Southwest 40th Street,25.7331868,-80.3021992,33155,Bird Road Corridor,retail,retail/laundry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
retail_shop,Retail Shop,,,,,25.7407984,-80.2788316,33134,Coral Gables,retail,retail/gift,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
roma_bakery,Roma Bakery,,,,4897 Southwest 8th Street,25.7645617,-80.2753826,33134,Coral Gables,retail,retail/bakery,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
sabor_tropical_supermarket,Sabor Tropical Supermarket,,,,6190 Southwest 8th Street,25.7629793,-80.2955211,33144,Coral Gables,retail,retail/supermarket,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
salty_donut,Salty Donut,,,,6022 South Dixie Highway,25.702528,-80.291365,33143,Sunset / South Gables,retail,retail/bakery,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
sears,Sears,,,,,25.7506927,-80.2532703,33134,Coral Gables,retail,retail/department_store,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
